Time (microseconds),Ia,Ib,Ic,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq
1261111.11,-0.0141241336241364,-0.254465758800507,0.0548589341342449,0.200000002980232,-0.200000002980232,0.144451811909676,-0.121931232511997
1266666.67,-0.0315381363034248,-0.101685345172882,0.0514272600412369,0.200000002980232,-0.200000002980232,-0.0329702198505402,-0.0850614085793495
1272222.22,-0.0995856672525406,-0.000845283502712846,-0.138932392001152,0.200000002980232,-0.200000002980232,0.0587800443172455,-0.0535974875092506
1277777.78,0.0234017092734575,-0.139218017458916,-0.18993291258812,0.200000002980232,-0.200000002980232,0.109542414546013,-0.0753266885876656
1283333.33,0.0259813405573368,-0.134245127439499,0.0233487449586391,0.200000002980232,-0.200000002980232,0.0677504241466522,-0.088535338640213
1288888.89,-0.181841522455215,-0.130676850676537,0.0581954456865788,0.200000002980232,-0.200000002980232,0.0501079447567463,-0.137118577957153
1294444.44,-0.140718802809715,-0.0352769680321217,-0.0725669413805008,0.200000002980232,-0.200000002980232,-0.0040508359670639,-0.066294327378273
1300000.00,0.0438025146722794,-0.132969886064529,-0.122909866273403,0.200000002980232,-0.200000002980232,0.10572923719883,-0.0372473150491714
1305555.56,-0.0835028439760208,-0.214325547218323,0.0303417854011059,0.200000002980232,-0.200000002980232,0.124912828207016,-0.0585054531693459
1311111.11,-0.195729702711105,-0.113784067332745,0.0751193538308144,0.200000002980232,-0.200000002980232,0.0733277052640915,-0.146484375
1316666.67,-0.113808698952198,0.010405583307147,-0.0959887355566025,0.200000002980232,-0.200000002980232,0.0378466136753559,-0.0667293965816498
1322222.22,0.0583095066249371,-0.204125702381134,-0.134823635220528,0.200000002980232,-0.200000002980232,0.15688194334507,-0.0187705457210541
1327777.78,-0.0291421376168728,-0.282880753278732,0.0377054698765278,0.200000002980232,-0.200000002980232,0.150729686021805,-0.124172359704971
1333333.33,-0.152361512184143,-0.0734017342329025,0.0599042326211929,0.200000002980232,-0.200000002980232,0.0653761699795723,-0.106728807091713
1338888.89,-0.125512197613716,0.0197388622909784,-0.0779125913977623,0.200000002980232,-0.200000002980232,0.0275426749140024,-0.0816050618886948
1344444.44,0.0384390689432621,-0.11895813792944,-0.166144534945488,0.200000002980232,-0.200000002980232,0.0989448726177216,-0.0681877434253693
1350000.00,0.000675348739605397,-0.288698732852936,0.0163304582238197,0.200000002980232,-0.200000002980232,0.133612632751465,-0.146059587597847
1355555.56,-0.184879884123802,-0.111903965473175,0.0200453884899616,0.200000002980232,-0.200000002980232,0.0604531541466713,-0.107461929321289
1361111.11,-0.128213942050934,-0.00460104970261455,-0.0432780832052231,0.200000002980232,-0.200000002980232,-0.0079942811280489,-0.0816211774945259
1366666.67,0.0271504502743483,-0.159777462482452,-0.138444244861603,0.200000002980232,-0.200000002980232,0.114551283419132,-0.0289355311542749
1372222.22,0.0189709085971117,-0.254364490509033,0.0380063466727734,0.200000002980232,-0.200000002980232,0.128258213400841,-0.135554566979408
1377777.78,-0.1806720495224,-0.135252222418785,0.0652122125029564,0.200000002980232,-0.200000002980232,0.050764087587595,-0.142724946141243
1383333.33,-0.142428442835808,-0.0169268455356359,-0.104098610579967,0.200000002980232,-0.200000002980232,0.0245067644864321,-0.0700308382511139
1388888.89,0.0548119060695171,-0.135484904050827,-0.109617538750172,0.200000002980232,-0.200000002980232,0.113605782389641,-0.0168905518949032
1394444.44,0.0669167414307594,-0.241071537137032,0.0410158671438694,0.200000002980232,-0.200000002980232,0.115330807864666,-0.162385895848274
1400000.00,-0.106268249452114,-0.13578599691391,0.0760183408856392,0.200000002980232,-0.200000002980232,0.00629831850528717,-0.136195823550224
1405555.56,-0.172493457794189,0.00124461948871613,-0.0933628082275391,0.200000002980232,-0.200000002980232,0.0228398013859987,-0.0978079438209534
1411111.11,0.0543613359332085,-0.0808914303779602,-0.163335978984833,0.200000002980232,-0.200000002980232,0.0971486642956734,-0.0846739783883095
1416666.67,-0.00358570925891399,-0.230054780840874,-0.0428345054388046,0.200000002980232,-0.200000002980232,0.0695464164018631,-0.122152209281921
1422222.22,-0.191114872694016,-0.131090983748436,0.0775820910930634,0.200000002980232,-0.200000002980232,0.0616582445800304,-0.153158858418465
1427777.78,-0.116646505892277,0.0288260709494352,-0.127045080065727,0.200000002980232,-0.200000002980232,0.0687316581606865,-0.0806509554386139
1433333.33,0.0477159284055233,-0.134881183505058,-0.161135017871857,0.200000002980232,-0.200000002980232,0.114708140492439,-0.059168316423893
1438888.89,-0.0964184030890465,-0.235670536756516,0.0416159592568874,0.200000002980232,-0.200000002980232,0.149546802043915,-0.0519811362028122
1444444.44,-0.17426373064518,-0.0411101281642914,0.0763883963227272,0.200000002980232,-0.200000002980232,0.0987307727336884,-0.10593044012785
1450000.00,0.0121943224221468,0.0024133319966495,-0.117809407413006,0.200000002980232,-0.200000002980232,0.0782557800412178,0.0241259299218655
1455555.56,0.0141599653288722,-0.114107429981232,-0.15764582157135,0.200000002980232,-0.200000002980232,0.0842843875288963,-0.0566015020012856
1461111.11,0.0288258884102106,-0.246812298893929,0.0353389345109463,0.200000002980232,-0.200000002980232,0.123664230108261,-0.138724565505981
1466666.67,-0.1200345531106,-0.126325577497482,0.0638939663767815,0.200000002980232,-0.200000002980232,0.0182331129908562,-0.12616229057312
1472222.22,-0.121264614164829,0.0146523304283619,-0.126091182231903,0.200000002980232,-0.200000002980232,0.0583373419940472,-0.0662254989147186
1477777.78,0.0493098981678486,-0.131429925560951,-0.264324486255646,0.200000002980232,-0.200000002980232,0.131767421960831,-0.127921760082245
1483333.33,-0.0298480037599802,-0.263990372419357,0.0297846272587776,0.200000002980232,-0.200000002980232,0.142653435468674,-0.108633235096931
1488888.89,-0.192766487598419,-0.126638576388359,0.11896850168705,0.200000002980232,-0.200000002980232,0.0779005140066147,-0.177083790302277
1494444.44,-0.142904415726662,0.0325180292129517,-0.0994115918874741,0.200000002980232,-0.200000002980232,0.0489722490310669,-0.0953020006418228
1500000.00,0.036578830331564,-0.0702143236994743,-0.127751037478447,0.200000002980232,-0.200000002980232,0.0715162083506584,-0.0639837607741356
1505555.56,-0.0070633003488183,-0.256746590137482,0.0344608761370182,0.200000002980232,-0.200000002980232,0.134220287203789,-0.122823461890221
1511111.11,-0.198144495487213,-0.118838422000408,0.0857571065425873,0.200000002980232,-0.200000002980232,0.080792561173439,-0.148637443780899
1516666.67,-0.20071929693222,0.00652625691145658,-0.103307120501995,0.200000002980232,-0.200000002980232,0.028109222650528,-0.120374545454979
1522222.22,-0.0141917895525694,-0.183185189962387,-0.173908367753029,0.200000002980232,-0.200000002980232,0.106040351092815,-0.0280992649495602
1527777.78,-0.0559814050793648,-0.249586448073387,0.0310412961989641,0.200000002980232,-0.200000002980232,0.144971802830696,-0.0840715020895004
1533333.33,-0.179533258080482,-0.137176916003227,0.0900405123829842,0.200000002980232,-0.200000002980232,0.0591035336256027,-0.158455923199654
1538888.89,-0.0777330175042152,0.0385585427284241,-0.103912606835365,0.200000002980232,-0.200000002980232,0.065127395093441,-0.0548023357987404
1544444.44,0.12727989256382,-0.119102902710438,-0.146718010306358,0.200000002980232,-0.200000002980232,0.145197823643684,-0.0619069784879684
1550000.00,0.0031444129999727,-0.286498606204987,0.0134078552946448,0.200000002980232,-0.200000002980232,0.141829252243042,-0.143983513116837
1555555.56,-0.127291202545166,-0.133072212338448,0.0714217573404312,0.200000002980232,-0.200000002980232,0.0261323116719723,-0.133700370788574
1561111.11,-0.139931544661522,0.0138314049690962,-0.120869606733322,0.200000002980232,-0.200000002980232,0.0571461170911789,-0.0781077221035957
1566666.67,0.114219516515732,-0.168517097830772,-0.18343211710453,0.200000002980232,-0.200000002980232,0.182685405015945,-0.0559111312031746
1572222.22,-0.00167314056307077,-0.174867898225784,0.0465984717011452,0.200000002980232,-0.200000002980232,0.108313679695129,-0.0777197331190109
1577777.78,-0.193754941225052,-0.184053137898445,0.0843704044818878,0.200000002980232,-0.200000002980232,0.0466502867639065,-0.173378705978394
1583333.33,-0.112079970538616,0.0376945175230503,-0.142197474837303,0.200000002980232,-0.200000002980232,0.0923810601234436,-0.0706557184457779
1588888.89,0.0735381543636322,-0.0919694751501083,-0.176239758729935,0.200000002980232,-0.200000002980232,0.116746328771114,-0.0864933580160141
1594444.44,0.00308558833785355,-0.283871859312058,0.10214675962925,0.200000002980232,-0.200000002980232,0.190959945321083,-0.125791698694229
1600000.00,-0.184475183486938,-0.101595669984818,0.125965937972069,0.200000002980232,-0.200000002980232,0.0882207155227661,-0.163298100233078
1605555.56,-0.154109418392181,0.0435763634741306,-0.160939440131187,0.200000002980232,-0.200000002980232,0.0937572941184044,-0.0948611497879028
1611111.11,0.0335745811462402,-0.112255707383156,-0.173610523343086,0.200000002980232,-0.200000002980232,0.103678815066814,-0.0680789202451706
1616666.67,0.0211700852960348,-0.263070791959763,0.07138342410326,0.200000002980232,-0.200000002980232,0.163672894239426,-0.131387859582901
1622222.22,-0.15614265203476,-0.0931728780269623,0.0822721645236015,0.200000002980232,-0.200000002980232,0.0611506551504135,-0.134136095643044
1627777.78,-0.105025492608547,0.0718969330191612,-0.111855447292328,0.200000002980232,-0.200000002980232,0.0834052413702011,-0.0850183516740799
1633333.33,0.0432895570993423,-0.100000202655792,-0.184614822268486,0.200000002980232,-0.200000002980232,0.101537793874741,-0.0791882425546646
1638888.89,0.0408303067088127,-0.261284500360489,0.0252810195088387,0.200000002980232,-0.200000002980232,0.130261451005936,-0.14702396094799
1644444.44,-0.186804577708244,-0.160091400146484,0.0170369539409876,0.200000002980232,-0.200000002980232,0.0448257066309452,-0.121608830988407
1650000.00,-0.149106919765472,0.0643489509820938,-0.122231014072895,0.200000002980232,-0.200000002980232,0.0806221216917038,-0.1112976744771
1655555.56,0.0603827834129334,-0.11684462428093,-0.0650342702865601,0.200000002980232,-0.200000002980232,0.104306101799011,8.12001526355743E-05
1661111.11,0.042327918112278,-0.198530405759811,-0.0911714509129524,0.200000002980232,-0.200000002980232,0.0220429133623838,-0.132082387804985
1666666.67,-0.188986897468567,-0.140618488192558,0.109706036746502,0.200000002980232,-0.200000002980232,0.0738517194986343,-0.168977439403534
1672222.22,-0.172967523336411,0.0460365489125252,-0.142122149467468,0.200000002980232,-0.200000002980232,0.079057089984417,-0.116039074957371
1677777.78,0.039604514837265,-0.125547766685486,-0.168352067470551,0.200000002980232,-0.200000002980232,0.113615825772285,-0.0562972500920296
1683333.33,0.0157202444970608,-0.346893459558487,0.0473178215324879,0.200000002980232,-0.200000002980232,0.191354155540466,-0.163805231451988
1688888.89,-0.296563684940338,-0.129038661718369,0.0957122296094894,0.200000002980232,-0.200000002980232,0.150300621986389,-0.173785746097565
1694444.44,-0.188124567270279,0.118663229048252,-0.0976853370666504,0.200000002980232,-0.200000002980232,0.0811787024140358,-0.158467546105385
1700000.00,0.131756946444511,-0.0823333635926247,-0.195482537150383,0.200000002980232,-0.200000002980232,0.166128218173981,-0.107265830039978
1705555.56,0.150181606411934,-0.283861577510834,-0.0376660078763962,0.200000002980232,-0.200000002980232,0.0838986486196518,-0.239023238420486
1711111.11,-0.202162876725197,-0.120201371610165,0.112345345318317,0.200000002980232,-0.200000002980232,0.0912014245986938,-0.165658965706825
1716666.67,-0.148449301719666,-0.0350015163421631,-0.131599336862564,0.200000002980232,-0.200000002980232,0.0428648814558983,-0.0562082342803478
1722222.22,0.0999853387475014,-0.115233868360519,-0.174753621220589,0.200000002980232,-0.200000002980232,0.145296484231949,-0.0736953020095825
1727777.78,0.027525968849659,-0.280111014842987,0.0186172127723694,0.200000002980232,-0.200000002980232,0.140884205698967,-0.145022854208946
1733333.33,-0.177570134401321,-0.0544796027243137,0.105167724192142,0.200000002980232,-0.200000002980232,0.106958620250225,-0.125227630138397
1738888.89,-0.166880682110786,0.0762970969080925,-0.119534112513065,0.200000002980232,-0.200000002980232,0.0810582116246223,-0.130178213119507
1744444.44,-0.135060161352158,-0.112897001206875,-0.1694266051054,0.200000002980232,-0.200000002980232,-0.0123222768306732,-0.0346774868667126
1750000.00,0.0352726988494396,-0.269657164812088,0.00110975664574653,0.200000002980232,-0.200000002980232,0.12310778349638,-0.150120884180069
1755555.56,-0.225038468837738,-0.138754457235336,0.100343808531761,0.200000002980232,-0.200000002980232,0.0996335446834564,-0.167209088802338
1761111.11,-0.161823108792305,0.0418006666004658,-0.0863630324602127,0.200000002980232,-0.200000002980232,0.0496758036315441,-0.109450332820415
1766666.67,0.0874985456466675,-0.212248682975769,-0.194531142711639,0.200000002980232,-0.200000002980232,0.186749130487442,-0.0360476188361645
1772222.22,-0.0156565513461828,-0.308811485767365,0.0284786224365234,0.200000002980232,-0.200000002980232,0.167501524090767,-0.124455951154232
1777777.78,-0.211122527718544,-0.225880086421967,0.122219912707806,0.200000002980232,-0.200000002980232,0.0515219792723656,-0.223394989967346
1783333.33,-0.158794328570366,-0.0983947142958641,-0.155391529202461,0.200000002980232,-0.200000002980232,0.0157271698117256,-0.0282229632139206
1788888.89,0.0625312402844429,-0.199823349714279,-0.189188674092293,0.200000002980232,-0.200000002980232,0.16461543738842,-0.0319927521049976
1794444.44,0.0355798080563545,-0.141509220004082,0.0481367893517017,0.200000002980232,-0.200000002980232,0.0939108356833458,-0.0785941183567047
1800000.00,-0.211779594421387,-0.109741389751434,0.112609021365643,0.200000002980232,-0.200000002980232,0.109085708856583,-0.160340964794159
1805555.56,-0.126849770545959,0.0193903092294931,-0.0958732292056084,0.200000002980232,-0.200000002980232,0.0497580803930759,-0.075371541082859
1811111.11,0.146030351519585,-0.104811511933804,-0.192969605326653,0.200000002980232,-0.200000002980232,0.17622198164463,-0.0964583307504654
1816666.67,-0.0202680211514235,-0.26842674612999,0.0626851245760918,0.200000002980232,-0.200000002980232,0.171259313821793,-0.096533291041851
1822222.22,-0.0878343135118485,-0.120546273887157,0.137932404875755,0.200000002980232,-0.200000002980232,0.0299400687217712,-0.164954170584679
1827777.78,-0.15610508620739,0.066296823322773,-0.1024449467659,0.200000002980232,-0.200000002980232,0.0707714855670929,-0.114604532718658
1833333.33,0.0767778903245926,-0.102916330099106,-0.205556899309158,0.200000002980232,-0.200000002980232,0.13737279176712,-0.0914280563592911
1838888.89,-0.00369822513312101,-0.28880986571312,0.0819369181990623,0.200000002980232,-0.200000002980232,0.196239829063416,-0.108329966664314
1844444.44,-0.268047362565994,-0.14545764029026,0.129960358142853,0.200000002980232,-0.200000002980232,0.125771135091782,-0.192701518535614
1850000.00,-0.142388224601746,0.0961565896868706,-0.113726228475571,0.200000002980232,-0.200000002980232,0.0960759371519089,-0.119107022881508
1855555.56,0.082417406141758,-0.104131564497948,-0.169363185763359,0.200000002980232,-0.200000002980232,0.130209475755692,-0.0713773369789124
1861111.11,0.031652819365263,-0.302852988243103,0.0907448083162308,0.200000002980232,-0.200000002980232,0.203405618667603,-0.134972676634789
1866666.67,-0.223715960979462,-0.10370834171772,0.166283294558525,0.200000002980232,-0.200000002980232,0.126984089612961,-0.18628765642643
1872222.22,-0.21174231171608,0.0650545656681061,-0.0697426423430443,0.200000002980232,-0.200000002980232,0.0464589223265648,-0.152922332286835
1877777.78,0.0676983445882797,-0.0753087922930717,-0.173651948571205,0.200000002980232,-0.200000002980232,0.112213850021362,-0.0774310901761055
1883333.33,0.0714333355426788,-0.276545822620392,0.027582123875618,0.200000002980232,-0.200000002980232,0.145208299160004,-0.166085839271545
1888888.89,-0.195288509130478,-0.159795418381691,0.116445034742355,0.200000002980232,-0.200000002980232,0.0770920813083649,-0.18282687664032
1894444.44,-0.170071482658386,-0.0320912040770054,-0.107546903192997,0.200000002980232,-0.200000002980232,0.0169259533286095,-0.0821367651224136
1900000.00,0.099777027964592,-0.107231222093105,-0.225055903196335,0.200000002980232,-0.200000002980232,0.154065668582916,-0.102171838283539
1905555.56,0.0590628497302532,-0.287234216928482,0.0366456098854542,0.200000002980232,-0.200000002980232,0.155486643314362,-0.158056169748306
1911111.11,-0.205512642860413,-0.142717570066452,0.106803670525551,0.200000002980232,-0.200000002980232,0.0937463343143463,-0.166127130389214
1916666.67,-0.166906639933586,0.0263032224029303,-0.116986863315105,0.200000002980232,-0.200000002980232,0.0624112077057362,-0.0927765592932701
1922222.22,0.0750740543007851,-0.113255970180035,-0.208990424871445,0.200000002980232,-0.200000002980232,0.143057122826576,-0.0825196504592896
1927777.78,0.044763658195734,-0.289197325706482,0.0225954037159681,0.200000002980232,-0.200000002980232,0.150790303945541,-0.15358792245388
1933333.33,-0.20618748664856,-0.137597516179085,0.12213110178709,0.200000002980232,-0.200000002980232,0.100024864077568,-0.173859462141991
1938888.89,-0.195855468511581,0.00482881534844637,-0.0949407145380974,0.200000002980232,-0.200000002980232,0.0427527837455273,-0.118018127977848
1944444.44,0.0593531802296638,-0.0772224590182304,-0.129340440034866,0.200000002980232,-0.200000002980232,0.0973925366997719,-0.0558450222015381
1950000.00,6.00119674345478E-05,-0.309843689203262,0.00167894933838397,0.200000002980232,-0.200000002980232,0.157413616776466,-0.134641006588936
1955555.56,9.11730458028615E-05,-0.125539436936378,0.107924498617649,0.200000002980232,-0.200000002980232,-0.0302612371742725,-0.134130910038948
1961111.11,-0.196302175521851,0.0847166031599045,-0.101296104490757,0.200000002980232,-0.200000002980232,0.0795247927308083,-0.144077941775322
1966666.67,-0.0130833266302943,-0.084456704556942,-0.178168252110481,0.200000002980232,-0.200000002980232,0.0629218965768814,-0.0681257024407387
1972222.22,-0.00694014597684145,-0.320618987083435,0.0239925477653742,0.200000002980232,-0.200000002980232,0.176309317350388,-0.144081234931946
1977777.78,-0.202342167496681,-0.081701785326004,0.132834374904633,0.200000002980232,-0.200000002980232,0.126037672162056,-0.149613469839096
1983333.33,-0.222847923636436,0.0578723847866058,-0.0976141467690468,0.200000002980232,-0.200000002980232,0.0604625307023525,-0.148298010230064
1988888.89,0.087320476770401,-0.0956826284527779,-0.172546520829201,0.200000002980232,-0.200000002980232,0.137575328350067,-0.0695287138223648
1994444.44,0.0388456173241138,-0.300822675228119,0.0139737715944648,0.200000002980232,-0.200000002980232,0.155854150652885,-0.148125424981117
2000000.00,-0.207504123449326,-0.149216756224632,0.143514096736908,0.200000002980232,-0.200000002980232,0.0994673743844032,-0.19173938035965
2005555.56,-0.271071404218674,0.135623708367348,-0.0994390919804573,0.200000002980232,-0.200000002980232,0.0916218459606171,-0.218382611870766
2011111.11,0.287678152322769,-0.087538830935955,-0.188960954546928,0.200000002980232,-0.200000002980232,0.264829277992249,-0.101245298981667
2016666.67,0.0599536523222923,-0.284615069627762,0.0411538854241371,0.200000002980232,-0.200000002980232,0.162448972463608,-0.150718465447426
2022222.22,-0.222695514559746,-0.0881176963448524,0.145846217870712,0.200000002980232,-0.200000002980232,0.142608314752579,-0.158441677689552
2027777.78,-0.143427580595016,-0.0156426820904016,-0.112939804792404,0.200000002980232,-0.200000002980232,0.0464602075517178,-0.061483807861805
2033333.33,0.0886723101139069,-0.0174573659896851,-0.212582170963287,0.200000002980232,-0.200000002980232,0.116146460175514,-0.134648874402046
2038888.89,0.0224047545343637,-0.309760928153992,0.0250270310789347,0.200000002980232,-0.200000002980232,0.172773569822311,-0.134896576404572
2044444.44,-0.32296746969223,-0.169492855668068,0.141940012574196,0.200000002980232,-0.200000002980232,0.173226028680801,-0.213391989469528
2050000.00,-0.212298214435577,0.0422164015471935,-0.151200816035271,0.200000002980232,-0.200000002980232,0.0930370539426804,-0.129174783825874
2055555.56,0.0739569291472435,-0.0856303945183754,-0.216061860322952,0.200000002980232,-0.200000002980232,0.133658081293106,-0.09844009578228
2061111.11,0.111748814582825,-0.239957675337791,0.0323666781187058,0.200000002980232,-0.200000002980232,0.132052838802338,-0.171002507209778
2066666.67,-0.348063826560974,-0.140486463904381,0.131466448307037,0.200000002980232,-0.200000002980232,0.201651766896248,-0.190905570983887
2072222.22,-0.196127831935883,0.0621284022927284,-0.101458452641964,0.200000002980232,-0.200000002980232,0.0755829662084579,-0.129849404096603
2077777.78,0.0894481763243675,-0.085816390812397,-0.241879373788834,0.200000002980232,-0.200000002980232,0.150824844837189,-0.117302551865578
2083333.33,0.104439653456211,-0.314734518527985,0.105372026562691,0.200000002980232,-0.200000002980232,0.219959482550621,-0.172234147787094
2088888.89,-0.224812299013138,-0.102941118180752,0.084550641477108,0.200000002980232,-0.200000002980232,0.124537616968155,-0.135464057326317
2094444.44,-0.14674086868763,0.00297082657925785,-0.0941019654273987,0.200000002980232,-0.200000002980232,0.0415673032402992,-0.075993724167347
2100000.00,0.0566534623503685,-0.0228234454989433,-0.209611520171165,0.200000002980232,-0.200000002980232,0.0946411862969399,-0.125805273652077
2105555.56,0.0857785567641258,-0.321548074483871,0.0154883582144976,0.200000002980232,-0.200000002980232,0.169630154967308,-0.185566440224648
2111111.11,-0.227121070027351,-0.112865827977657,0.160192221403122,0.200000002980232,-0.200000002980232,0.143821701407433,-0.178772017359734
2116666.67,-0.276818215847015,0.06642135232687,-0.0970791652798653,0.200000002980232,-0.200000002980232,0.0691081061959267,-0.195772007107735
2122222.22,0.070247121155262,-0.0948269218206406,-0.237838134169579,0.200000002980232,-0.200000002980232,0.138118982315063,-0.104784682393074
2127777.78,0.0850033834576607,-0.168585985898972,0.0351835861802101,0.200000002980232,-0.200000002980232,0.0921784117817879,-0.118968591094017
2133333.33,-0.206631615757942,-0.0905347093939781,0.143232703208923,0.200000002980232,-0.200000002980232,0.130988329648972,-0.157547637820244
2138888.89,-0.11164914816618,0.0361515246331692,-0.108562998473644,0.200000002980232,-0.200000002980232,0.073954276740551,-0.0619313158094883
2144444.44,0.0829912945628166,-0.118654169142246,-0.246333912014961,0.200000002980232,-0.200000002980232,0.165751054883003,-0.0963594317436218
2150000.00,0.0399582162499428,-0.302119135856628,0.0430897995829582,0.200000002980232,-0.200000002980232,0.181539475917816,-0.143660843372345
2155555.56,-0.191332086920738,-0.0572421588003635,0.139721930027008,0.200000002980232,-0.200000002980232,0.13561674952507,-0.135179623961449
2161111.11,-0.162327438592911,0.00431582797318697,-0.0882392004132271,0.200000002980232,-0.200000002980232,0.0416973158717155,-0.0946399196982384
2166666.67,0.0599114112555981,-0.0756253376603127,-0.239761188626289,0.200000002980232,-0.200000002980232,0.128033444285393,-0.124345272779465
2172222.22,0.0593848042190075,-0.292825102806091,0.0235370509326458,0.200000002980232,-0.200000002980232,0.163029193878174,-0.152132034301758
2177777.78,-0.185166239738464,-0.157852664589882,0.171186700463295,0.200000002980232,-0.200000002980232,0.103309407830238,-0.209121569991112
2183333.33,-0.205535471439362,0.0869000554084778,-0.103196144104004,0.200000002980232,-0.200000002980232,0.0923922806978226,-0.144307762384415
2188888.89,0.0641434118151665,0.0221024230122566,-0.200162470340729,0.200000002980232,-0.200000002980232,0.0863656625151634,-0.139891311526299
2194444.44,0.0637676939368248,-0.317407310009003,0.0222644098103046,0.200000002980232,-0.200000002980232,0.17605048418045,-0.163805767893791
2200000.00,-0.209935009479523,-0.146401822566986,0.158064484596252,0.200000002980232,-0.200000002980232,0.117095090448856,-0.196590632200241
2205555.56,-0.209339782595634,0.0950117707252502,-0.109439514577389,0.200000002980232,-0.200000002980232,0.0938851982355118,-0.14865842461586
2211111.11,0.0807694867253304,-0.104049250483513,-0.162332683801651,0.200000002980232,-0.200000002980232,0.135539963841438,-0.0540559515357018
2216666.67,0.0851324200630188,-0.29252615571022,0.0172284729778767,0.200000002980232,-0.200000002980232,0.159406319260597,-0.17059688270092
2222222.22,-0.252888232469559,-0.210632249712944,0.162972167134285,0.200000002980232,-0.200000002980232,0.127385318279266,-0.231553256511688
2227777.78,-0.224336043000221,0.0533770620822906,-0.0605001859366894,0.200000002980232,-0.200000002980232,0.0500762611627579,-0.154256880283356
2233333.33,0.0562061332166195,-0.0716782957315445,-0.23592221736908,0.200000002980232,-0.200000002980232,0.126729786396027,-0.112236425280571
2238888.89,0.0860449969768524,-0.298220217227936,0.0205288734287024,0.200000002980232,-0.200000002980232,0.163239002227783,-0.17144538462162
2244444.44,-0.201560914516449,-0.153179362416267,0.160474941134453,0.200000002980232,-0.200000002980232,0.116229392588139,-0.195527136325836
2250000.00,-0.196703672409058,0.0640563070774078,-0.101371712982655,0.200000002980232,-0.200000002980232,0.080900527536869,-0.131404712796211
2255555.56,0.0862514823675156,-0.0761150047183037,-0.225202009081841,0.200000002980232,-0.200000002980232,0.143329814076424,-0.105223551392555
2261111.11,0.0820460468530655,-0.319110214710236,0.0349962450563908,0.200000002980232,-0.200000002980232,0.188414841890335,-0.16916398704052
2266666.67,-0.214117243885994,-0.132602974772453,0.155846357345581,0.200000002980232,-0.200000002980232,0.134657099843025,-0.179382219910622
2272222.22,-0.319840997457504,-0.0513332448899746,-0.0784430354833603,0.200000002980232,-0.200000002980232,-0.000591694377362728,-0.168081730604172
2277777.78,0.0810471624135971,-0.0798461586236954,-0.281358629465103,0.200000002980232,-0.200000002980232,0.158361226320267,-0.132408052682877
2283333.33,0.089580312371254,-0.322291910648346,0.00526709016412497,0.200000002980232,-0.200000002980232,0.183964312076569,-0.186394542455673
2288888.89,-0.211406126618385,-0.178353503346443,0.151768162846565,0.200000002980232,-0.200000002980232,0.114157147705555,-0.202417939901352
2294444.44,-0.17364639043808,0.0767599418759346,-0.0843556374311447,0.200000002980232,-0.200000002980232,0.0784216597676277,-0.125264853239059
2300000.00,-0.0462522432208061,-0.0702833086252213,-0.245980635285378,0.200000002980232,-0.200000002980232,0.0653858929872513,-0.107598081231117
2305555.56,0.0630835369229317,-0.25471156835556,0.0208738073706627,0.200000002980232,-0.200000002980232,0.154245287179947,-0.138693243265152
