Time (seconds),Controller.Vd_Ref,Controller.Vq_Ref,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq
59.523750,0.22966443002224,-0.100456722080708,0.5,-0.5,0.495486617088318,-0.531758308410645
59.731875,0.226727232336998,-0.099222369492054,0.5,-0.5,0.547556281089783,-0.548064708709717
59.940000,0.227821126580238,-0.100760750472546,0.5,-0.5,0.531837403774261,-0.521430134773254
60.148125,0.227932676672935,-0.100924260914326,0.5,-0.5,0.53508335351944,-0.514929473400116
60.356250,0.225985571742058,-0.103706613183022,0.5,-0.5,0.572774887084961,-0.463414430618286
60.564375,0.223183631896973,-0.110434837639332,0.5,-0.5,0.623932361602783,-0.34746578335762
60.772500,0.23329471051693,-0.100645132362843,0.5,-0.5,0.460604608058929,-0.505582213401794
60.980625,0.234118714928627,-0.0984330326318741,0.5,-0.5,0.450548589229584,-0.536766886711121
61.188750,0.236987411975861,-0.0947382226586342,0.5,-0.5,0.405956149101257,-0.591387391090393
61.396875,0.235380113124847,-0.0975375771522522,0.5,-0.5,0.435028225183487,-0.540361344814301
61.605000,0.2351995408535,-0.0965041965246201,0.5,-0.5,0.440785050392151,-0.552637994289398
61.813125,0.23727460205555,-0.0934858024120331,0.5,-0.5,0.41079318523407,-0.596151828765869
62.021250,0.236840009689331,-0.0931481048464775,0.5,-0.5,0.419320195913315,-0.595154643058777
62.229375,0.23690402507782,-0.093264564871788,0.5,-0.5,0.421175569295883,-0.590452194213867
62.437500,0.237648203969002,-0.0924196541309357,0.5,-0.5,0.414802134037018,-0.602830648422241
62.645625,0.23543344438076,-0.0933426916599274,0.5,-0.5,0.474246472120285,-0.565659761428833
62.853750,0.232122182846069,-0.0947351455688477,0.5,-0.5,0.525270342826843,-0.546748518943787
63.061875,0.229199424386024,-0.0985996946692467,0.5,-0.5,0.581270158290863,-0.475251317024231
63.270000,0.230650842189789,-0.100074030458927,0.5,-0.5,0.566509127616882,-0.441525280475616
63.478125,0.23544517159462,-0.0987279191613197,0.5,-0.5,0.495462596416473,-0.45543509721756
63.686250,0.236017644405365,-0.0959710404276848,0.5,-0.5,0.492591142654419,-0.493220180273056
63.894375,0.23688830435276,-0.0956328138709068,0.5,-0.5,0.482415080070496,-0.490711897611618
64.102500,0.238540574908257,-0.0939850583672524,0.5,-0.5,0.460168480873108,-0.506051003932953
64.310625,0.237080618739128,-0.0912566483020782,0.5,-0.5,0.486376345157623,-0.543157875537872
64.518750,0.238972783088684,-0.0906999558210373,0.5,-0.5,0.463364839553833,-0.541765809059143
64.726875,0.237622424960136,-0.087377205491066,0.5,-0.5,0.489472061395645,-0.589081346988678
64.935000,0.237813964486122,-0.0885987803339958,0.5,-0.5,0.496353834867477,-0.559331655502319
65.143125,0.237546965479851,-0.0878033563494682,0.5,-0.5,0.512855052947998,-0.559085071086884
65.351250,0.234385564923286,-0.0907837525010109,0.5,-0.5,0.574017286300659,-0.499674886465073
65.559375,0.230508998036385,-0.0945693030953407,0.5,-0.5,0.646871626377106,-0.422144263982773
65.767500,0.232539609074593,-0.0972857177257538,0.5,-0.5,0.620137631893158,-0.361392438411713
65.975625,0.242889195680618,-0.0869960188865662,0.5,-0.5,0.457909375429153,-0.520149052143097
66.183750,0.24486468732357,-0.0847403332591057,0.5,-0.5,0.433830827474594,-0.54461532831192
66.391875,0.246687024831772,-0.0831297263503075,0.5,-0.5,0.410740375518799,-0.558952987194061
66.600000,0.248041331768036,-0.0795294493436813,0.5,-0.5,0.395840555429459,-0.603250324726105
66.808125,0.250136613845825,-0.0792788565158844,0.5,-0.5,0.368254005908966,-0.591538429260254
67.016250,0.250802040100098,-0.0766315907239914,0.5,-0.5,0.369453012943268,-0.620377063751221
67.224375,0.24989578127861,-0.0758885964751244,0.5,-0.5,0.393694877624512,-0.620821237564087
67.432500,0.250265091657639,-0.0732327625155449,0.5,-0.5,0.398003339767456,-0.64977240562439
67.640625,0.251200765371323,-0.0774584114551544,0.5,-0.5,0.395784676074982,-0.562512874603271
67.848750,0.247892618179321,-0.0744814574718475,0.5,-0.5,0.461380481719971,-0.598792672157288
68.056875,0.23859341442585,-0.0844422653317451,0.5,-0.5,0.627158105373383,-0.414290398359299
68.265000,0.23889285326004,-0.0901806205511093,0.5,-0.5,0.63477623462677,-0.302805781364441
68.473125,0.247335389256477,-0.0781114101409912,0.5,-0.5,0.50643914937973,-0.48501917719841
68.681250,0.247493237257004,-0.0761833488941193,0.5,-0.5,0.514483511447906,-0.498855710029602
68.889375,0.250692456960678,-0.0728547945618629,0.5,-0.5,0.4686618745327,-0.535760641098022
69.097500,0.251114308834076,-0.0716949850320816,0.5,-0.5,0.472854554653168,-0.533557951450348
69.305625,0.251804113388062,-0.069217674434185,0.5,-0.5,0.467042922973633,-0.556157469749451
69.513750,0.256595015525818,-0.0680144503712654,0.5,-0.5,0.394796520471573,-0.555044054985046
69.721875,0.253056019544601,-0.0648630559444427,0.5,-0.5,0.464856564998627,-0.58885931968689
69.930000,0.251837283372879,-0.0621073842048645,0.5,-0.5,0.49434769153595,-0.614425778388977
70.138125,0.253136485815048,-0.0621179081499577,0.5,-0.5,0.483719885349274,-0.593220710754395
70.346250,0.253000140190125,-0.0623863376677036,0.5,-0.5,0.508194744586945,-0.564718544483185
70.554375,0.248260363936424,-0.0646717846393585,0.5,-0.5,0.58742094039917,-0.503636479377747
70.762500,0.247229233384132,-0.0676806643605232,0.5,-0.5,0.615472853183746,-0.429845690727234
70.970625,0.257434874773026,-0.059966966509819,0.5,-0.5,0.456969708204269,-0.535845696926117
71.178750,0.261783957481384,-0.0569192282855511,0.5,-0.5,0.395982623100281,-0.564256846904755
71.386875,0.262870967388153,-0.0542842075228691,0.5,-0.5,0.390422999858856,-0.583779573440552
71.595000,0.264348387718201,-0.0513725988566875,0.5,-0.5,0.378347247838974,-0.606065928936005
71.803125,0.265668839216232,-0.0474881790578365,0.5,-0.5,0.385586351156235,-0.636186718940735
72.011250,0.267162919044495,-0.0466569624841213,0.5,-0.5,0.353108644485474,-0.633031725883484
72.219375,0.265620470046997,-0.0434464998543262,0.5,-0.5,0.393381327390671,-0.659044146537781
72.427500,0.267274558544159,-0.0416799187660217,0.5,-0.5,0.371986657381058,-0.660380959510803
72.635625,0.267792999744415,-0.0404083020985127,0.5,-0.5,0.376341938972473,-0.655641436576843
72.843750,0.25523179769516,-0.0515539273619652,0.5,-0.5,0.582277476787567,-0.452406674623489
73.051875,0.24925822019577,-0.052758265286684,0.5,-0.5,0.669649839401245,-0.429939866065979
73.260000,0.247493967413902,-0.0591538548469543,0.5,-0.5,0.684888362884521,-0.322992742061615
73.468125,0.253776431083679,-0.0523091815412045,0.5,-0.5,0.571881651878357,-0.432189762592316
73.676250,0.25516077876091,-0.0530440509319305,0.5,-0.5,0.5381019115448,-0.419580608606339
73.884375,0.254831522703171,-0.0489591956138611,0.5,-0.5,0.527622938156128,-0.488801002502441
74.092500,0.254941910505295,-0.049435980618,0.5,-0.5,0.516982853412628,-0.484287679195404
74.300625,0.255016356706619,-0.0484600029885769,0.5,-0.5,0.503642320632935,-0.502618312835693
74.508750,0.255532890558243,-0.0484809800982475,0.5,-0.5,0.485951602458954,-0.508305549621582
74.716875,0.25572007894516,-0.0461453050374985,0.5,-0.5,0.471609503030777,-0.550499022006989
74.925000,0.253035336732864,-0.0481714494526386,0.5,-0.5,0.51347017288208,-0.520422577857971
75.133125,0.253268241882324,-0.0491311065852642,0.5,-0.5,0.501156866550446,-0.508838355541229
75.341250,0.252187013626099,-0.048677634447813,0.5,-0.5,0.512592911720276,-0.517778158187866
75.549375,0.248601377010345,-0.0505551211535931,0.5,-0.5,0.565357089042664,-0.489272058010101
75.757500,0.244612097740173,-0.0522973537445068,0.5,-0.5,0.62571656703949,-0.460691273212433
75.965625,0.245068117976189,-0.0590600669384003,0.5,-0.5,0.614220678806305,-0.346594661474228
76.173750,0.255237996578217,-0.0496008917689323,0.5,-0.5,0.437951624393463,-0.505099177360535
76.381875,0.25230461359024,-0.048861239105463,0.5,-0.5,0.479567855596542,-0.519530951976776
76.590000,0.253413558006287,-0.0492833070456982,0.5,-0.5,0.454111069440842,-0.510022342205048
76.798125,0.252945750951767,-0.0452075973153114,0.5,-0.5,0.456376761198044,-0.579342603683472
77.006250,0.257019311189651,-0.0456220917403698,0.5,-0.5,0.382296413183212,-0.571557939052582
77.214375,0.254678577184677,-0.0424317196011543,0.5,-0.5,0.415396630764008,-0.623795032501221
77.422500,0.252420485019684,-0.0426080226898193,0.5,-0.5,0.448452770709991,-0.620068967342377
77.630625,0.24592225253582,-0.0512976720929146,0.5,-0.5,0.551836311817169,-0.474228203296661
77.838750,0.245844930410385,-0.0528042763471603,0.5,-0.5,0.551226139068604,-0.448719918727875
78.046875,0.241166517138481,-0.0546303763985634,0.5,-0.5,0.627728343009949,-0.419829547405243
78.255000,0.240292698144913,-0.0581230111420155,0.5,-0.5,0.642072379589081,-0.36052742600441
78.463125,0.239662036299706,-0.0636047422885895,0.5,-0.5,0.650579452514648,-0.267315328121185
78.671250,0.247324556112289,-0.0528427697718143,0.5,-0.5,0.521370589733124,-0.448000490665436
78.879375,0.247667357325554,-0.0520078577101231,0.5,-0.5,0.509931027889252,-0.461923599243164
79.087500,0.249194145202637,-0.0503026396036148,0.5,-0.5,0.483498990535736,-0.486927092075348
79.295625,0.248542636632919,-0.0499568432569504,0.5,-0.5,0.489384442567825,-0.487657010555267
79.503750,0.250397264957428,-0.0485505871474743,0.5,-0.5,0.470098227262497,-0.500016510486603
79.711875,0.250476539134979,-0.0470986552536488,0.5,-0.5,0.450617879629135,-0.539756655693054
79.920000,0.248432502150536,-0.0456521436572075,0.5,-0.5,0.488065898418427,-0.561883926391602
80.128125,0.248323738574982,-0.0451380461454391,0.5,-0.5,0.488888740539551,-0.571905136108398
80.336250,0.247920125722885,-0.046925637871027,0.5,-0.5,0.495602279901505,-0.53816032409668
80.544375,0.24693962931633,-0.0460232198238373,0.5,-0.5,0.512523174285889,-0.549370288848877
80.752500,0.244575142860413,-0.0501132383942604,0.5,-0.5,0.553378403186798,-0.477727323770523
80.960625,0.24037803709507,-0.0554001368582249,0.5,-0.5,0.631493747234344,-0.375633835792542
81.168750,0.253004342317581,-0.0478974059224129,0.5,-0.5,0.426762998104095,-0.507537305355072
81.376875,0.253923863172531,-0.0456719733774662,0.5,-0.5,0.4110227227211,-0.537454307079315
81.585000,0.255213886499405,-0.0445761568844318,0.5,-0.5,0.391711056232452,-0.553297460079193
81.793125,0.255077123641968,-0.0423764027655125,0.5,-0.5,0.395285338163376,-0.588598191738129
82.001250,0.256202191114426,-0.0429672598838806,0.5,-0.5,0.3778957426548,-0.573712587356567
82.209375,0.25720950961113,-0.0405589193105698,0.5,-0.5,0.362719088792801,-0.609771609306335
82.417500,0.246871322393417,-0.0465540401637554,0.5,-0.5,0.536036550998688,-0.50404280424118
82.625625,0.247317135334015,-0.047815665602684,0.5,-0.5,0.534527719020844,-0.477021008729935
82.833750,0.244369000196457,-0.0494237393140793,0.5,-0.5,0.583609104156494,-0.444064795970917
83.041875,0.246693149209023,-0.0477693043649197,0.5,-0.5,0.550135254859924,-0.466844499111176
83.250000,0.242610082030296,-0.0485619716346264,0.5,-0.5,0.624469757080078,-0.450058311223984
83.458125,0.242815732955933,-0.0526288934051991,0.5,-0.5,0.626656889915466,-0.372505664825439
83.666250,0.2510906457901,-0.0472642369568348,0.5,-0.5,0.496850609779358,-0.452138155698776
83.874375,0.252261638641357,-0.0448476485908031,0.5,-0.5,0.483302444219589,-0.486024618148804
84.082500,0.2525435090065,-0.0447607226669788,0.5,-0.5,0.482393383979797,-0.481069803237915
84.290625,0.253889143466949,-0.0423597693443298,0.5,-0.5,0.465332835912704,-0.513554811477661
84.498750,0.257050693035126,-0.0388167575001717,0.5,-0.5,0.419741839170456,-0.56496798992157
84.706875,0.257118284702301,-0.036914199590683,0.5,-0.5,0.423450917005539,-0.587327599525452
84.915000,0.256424188613892,-0.0350679680705071,0.5,-0.5,0.440968722105026,-0.606064081192017
85.123125,0.254810601472855,-0.0349046960473061,0.5,-0.5,0.476695597171783,-0.59823352098465
85.331250,0.255270212888718,-0.0339857935905457,0.5,-0.5,0.47449716925621,-0.605747103691101
85.539375,0.25519934296608,-0.0357665233314037,0.5,-0.5,0.483010858297348,-0.563023507595062
85.747500,0.252255976200104,-0.037457175552845,0.5,-0.5,0.5378338098526,-0.523226022720337
85.955625,0.250999271869659,-0.0380666851997375,0.5,-0.5,0.565287172794342,-0.498981088399887
86.163750,0.251095443964005,-0.0424605496227741,0.5,-0.5,0.573473930358887,-0.410823822021484
86.371875,0.261919021606445,-0.0328588560223579,0.5,-0.5,0.398419171571732,-0.562925577163696
86.580000,0.263035714626312,-0.0299022570252419,0.5,-0.5,0.385020643472672,-0.599161624908447
86.788125,0.263461858034134,-0.0295651257038116,0.5,-0.5,0.384249150753021,-0.592437744140625
86.996250,0.265718728303909,-0.0295264683663845,0.5,-0.5,0.352186977863312,-0.580735683441162
87.204375,0.257519781589508,-0.0239753369241953,0.5,-0.5,0.349415212869644,-0.657879829406738
87.412500,0.257055908441544,-0.0312696062028408,0.5,-0.5,0.505889594554901,-0.520757496356964
87.620625,0.255397349596024,-0.0302317589521408,0.5,-0.5,0.543997645378113,-0.524969696998596
87.828750,0.258161157369614,-0.0294214189052582,0.5,-0.5,0.503251016139984,-0.5232794880867
88.036875,0.256055235862732,-0.0297776404768229,0.5,-0.5,0.545673131942749,-0.503796339035034
88.245000,0.25446543097496,-0.029558427631855,0.5,-0.5,0.579418957233429,-0.490869551897049
88.453125,0.251335084438324,-0.0320913977921009,0.5,-0.5,0.638668715953827,-0.43381866812706
88.661250,0.252226948738098,-0.0357565395534039,0.5,-0.5,0.645487487316132,-0.33776068687439
88.869375,0.260598003864288,-0.0263468716293573,0.5,-0.5,0.504720091819763,-0.487918198108673
89.077500,0.264124691486359,-0.0218636803328991,0.5,-0.5,0.449668169021606,-0.546985328197479
89.285625,0.264552414417267,-0.0220377668738365,0.5,-0.5,0.448718041181564,-0.527907848358154
89.493750,0.264702320098877,-0.0181439872831106,0.5,-0.5,0.451890647411346,-0.574189245700836
89.701875,0.265700608491898,-0.0152302924543619,0.5,-0.5,0.43988373875618,-0.604118585586548
89.910000,0.266762286424637,-0.0131625942885876,0.5,-0.5,0.427819967269897,-0.617810606956482
90.118125,0.267956256866455,-0.0119732525199652,0.5,-0.5,0.414234399795532,-0.61627060174942
90.326250,0.26623523235321,-0.0105075538158417,0.5,-0.5,0.450273454189301,-0.619458675384521
90.534375,0.26574319601059,-0.0125247584655881,0.5,-0.5,0.465653836727142,-0.563259601593018
90.742500,0.26492041349411,-0.00957467686384916,0.5,-0.5,0.486268401145935,-0.589223325252533
90.950625,0.264831840991974,-0.0125183118507266,0.5,-0.5,0.498437643051147,-0.519089460372925
91.158750,0.26108655333519,-0.0139701077714562,0.5,-0.5,0.569880068302155,-0.470386922359467
91.366875,0.27092045545578,-0.00337635586038232,0.5,-0.5,0.412149339914322,-0.620189189910889
91.575000,0.273926109075546,-0.0019533890299499,0.5,-0.5,0.369293421506882,-0.622298419475555
91.783125,0.274712324142456,-0.000488388352096081,0.5,-0.5,0.361374139785767,-0.618555903434753
91.991250,0.274514734745026,0.00131063908338547,0.5,-0.5,0.370529353618622,-0.623428285121918
92.199375,0.270229637622833,-0.00137559301219881,0.5,-0.5,0.447248041629791,-0.550528585910797
92.407500,0.266941726207733,0.00239281565882266,0.5,-0.5,0.50748598575592,-0.58990615606308
92.615625,0.267405986785889,0.00367916631512344,0.5,-0.5,0.505275964736938,-0.584251642227173
92.823750,0.267626464366913,0.00625576637685299,0.5,-0.5,0.508395075798035,-0.59965306520462
93.031875,0.266596913337708,0.00577545072883368,0.5,-0.5,0.531848311424255,-0.563560366630554
93.240000,0.266126215457916,0.0046101501211524,0.5,-0.5,0.546346247196198,-0.515448749065399
93.448125,0.263236552476883,0.00479002669453621,0.5,-0.5,0.601493835449219,-0.49195471405983
93.656250,0.262231707572937,0.0015763295814395,0.5,-0.5,0.627617359161377,-0.405673623085022
93.864375,0.270183682441711,0.0118895582854748,0.5,-0.5,0.498456925153732,-0.549735128879547
94.072500,0.273024469614029,0.0141367390751839,0.5,-0.5,0.455353915691376,-0.556388139724731
94.280625,0.273935407400131,0.0183582101017237,0.5,-0.5,0.448139846324921,-0.594556450843811
94.488750,0.270771682262421,0.0173277221620083,0.5,-0.5,0.499889552593231,-0.550630688667297
94.696875,0.27239117026329,0.0162210967391729,0.5,-0.5,0.458499014377594,-0.526794672012329
94.905000,0.27081498503685,0.0170771274715662,0.5,-0.5,0.466670989990234,-0.538861095905304
95.113125,0.267049759626389,0.0196690801531076,0.5,-0.5,0.512432515621185,-0.582135796546936
95.321250,0.265744835138321,0.0182074476033449,0.5,-0.5,0.518450021743774,-0.558003783226013
95.529375,0.26713553071022,0.0157590415328741,0.5,-0.5,0.481093108654022,-0.516482472419739
95.737500,0.264248937368393,0.017888929694891,0.5,-0.5,0.51792585849762,-0.54958164691925
95.945625,0.260350733995438,0.0168073922395706,0.5,-0.5,0.571236312389374,-0.526217937469482
96.153750,0.257787883281708,0.0124557791277766,0.5,-0.5,0.600797593593597,-0.451447993516922
96.361875,0.257354497909546,0.00978747941553593,0.5,-0.5,0.612462282180786,-0.387918531894684
96.570000,0.265310943126678,0.0171183701604605,0.5,-0.5,0.456832885742188,-0.524656653404236
96.778125,0.268643856048584,0.0204114355146885,0.5,-0.5,0.388684570789337,-0.577345848083496
96.986250,0.259469032287598,0.0129338735714555,0.5,-0.5,0.532018303871155,-0.45207005739212
97.194375,0.259202420711517,0.0138388238847256,0.5,-0.5,0.524039030075073,-0.466125905513763
97.402500,0.260372698307037,0.013977182097733,0.5,-0.5,0.49479067325592,-0.467104494571686
97.610625,0.2574163377285,0.0165510624647141,0.5,-0.5,0.537144124507904,-0.508644223213196
97.818750,0.255626529455185,0.0169834215193987,0.5,-0.5,0.558309435844421,-0.501853942871094
98.026875,0.253482341766357,0.0151539500802755,0.5,-0.5,0.582584500312805,-0.489081025123596
98.235000,0.255765110254288,0.0164195951074362,0.5,-0.5,0.538199365139008,-0.507487952709198
98.443125,0.251961410045624,0.0148142985999584,0.5,-0.5,0.596365630626678,-0.481033742427826
98.651250,0.248768672347069,0.009898716583848,0.5,-0.5,0.647878348827362,-0.396269232034683
98.859375,0.250110656023026,0.00552316848188639,0.5,-0.5,0.624174892902374,-0.317335456609726
99.067500,0.256069630384445,0.0137627637013793,0.5,-0.5,0.518246710300446,-0.453072309494019
99.275625,0.258222788572311,0.0176618862897158,0.5,-0.5,0.476305067539215,-0.512958884239197
99.483750,0.259356826543808,0.0198553316295147,0.5,-0.5,0.449707478284836,-0.54598331451416
99.691875,0.257710993289948,0.0189852342009544,0.5,-0.5,0.469907164573669,-0.528241038322449
99.900000,0.259885460138321,0.0205693505704403,0.5,-0.5,0.430456429719925,-0.555391669273376
100.108125,0.259321302175522,0.0211342945694923,0.5,-0.5,0.435800075531006,-0.56736171245575
100.316250,0.257635354995728,0.0228901877999306,0.5,-0.5,0.464484423398972,-0.590452551841736
100.524375,0.254789441823959,0.020163407549262,0.5,-0.5,0.508721709251404,-0.543307363986969
100.732500,0.256400018930435,0.021040128543973,0.5,-0.5,0.480471074581146,-0.559337735176086
100.940625,0.255297809839249,0.0217655431479216,0.5,-0.5,0.49565002322197,-0.568922340869904
101.148750,0.249549686908722,0.0163467992097139,0.5,-0.5,0.591165840625763,-0.475126445293427
101.356875,0.251088917255402,0.0157838370651007,0.5,-0.5,0.566117763519287,-0.462928056716919
101.565000,0.259251534938812,0.0203710123896599,0.5,-0.5,0.430615991353989,-0.535157024860382
101.773125,0.253196358680725,0.0151572916656733,0.5,-0.5,0.527757525444031,-0.442953079938889
101.981250,0.252683311700821,0.0174550600349903,0.5,-0.5,0.534083008766174,-0.474807262420654
102.189375,0.253828406333923,0.0176042951643467,0.5,-0.5,0.511189579963684,-0.477043330669403
102.397500,0.254944771528244,0.0196599327027798,0.5,-0.5,0.492174208164215,-0.505442202091217
102.605625,0.255831301212311,0.02145741507411,0.5,-0.5,0.47220903635025,-0.531076073646545
102.813750,0.254047274589539,0.0218721348792315,0.5,-0.5,0.504201889038086,-0.540270328521729
103.021875,0.253052234649658,0.0199402254074812,0.5,-0.5,0.523587942123413,-0.50410532951355
103.230000,0.254585295915604,0.0206058695912361,0.5,-0.5,0.497324287891388,-0.511254012584686
103.438125,0.251384854316711,0.0206284020096064,0.5,-0.5,0.552420437335968,-0.510708928108215
103.646250,0.247910350561142,0.0174061991274357,0.5,-0.5,0.612206816673279,-0.447106510400772
103.854375,0.246119320392609,0.0120985619723797,0.5,-0.5,0.645332098007202,-0.352851986885071
104.062500,0.255535215139389,0.0223798826336861,0.5,-0.5,0.489752620458603,-0.515238761901855
104.270625,0.25643914937973,0.0233714915812016,0.5,-0.5,0.476136893033981,-0.522627413272858
104.478750,0.258779764175415,0.0248318463563919,0.5,-0.5,0.440489202737808,-0.536269009113312
104.686875,0.258829087018967,0.0290502440184355,0.5,-0.5,0.440135657787323,-0.599409461021423
104.895000,0.262185156345367,0.029316607862711,0.5,-0.5,0.387298762798309,-0.591535568237305
105.103125,0.26250758767128,0.0309971030801535,0.5,-0.5,0.387458920478821,-0.610458672046661
105.311250,0.26043164730072,0.031142819672823,0.5,-0.5,0.424330443143845,-0.606289386749268
105.519375,0.263028144836426,0.0327118374407291,0.5,-0.5,0.399010211229324,-0.614339232444763
105.727500,0.258390009403229,0.031672690063715,0.5,-0.5,0.464379578828812,-0.597021222114563
105.935625,0.258375138044357,0.0320516638457775,0.5,-0.5,0.468315094709396,-0.591531038284302
106.143750,0.255026668310165,0.0307981334626675,0.5,-0.5,0.528608620166779,-0.563225209712982
106.351875,0.253849267959595,0.0267099849879742,0.5,-0.5,0.553301095962524,-0.480694085359573
106.560000,0.254099249839783,0.0260309595614672,0.5,-0.5,0.55652928352356,-0.456455558538437
106.768125,0.256637364625931,0.0269627775996923,0.5,-0.5,0.515527784824371,-0.458185136318207
106.976250,0.257298350334167,0.0297829527407885,0.5,-0.5,0.508487939834595,-0.493567407131195
107.184375,0.257014900445938,0.0326096229255199,0.5,-0.5,0.515712916851044,-0.527223706245422
107.392500,0.258291244506836,0.0322202742099762,0.5,-0.5,0.50152063369751,-0.50784569978714
107.600625,0.261208146810532,0.0360076613724232,0.5,-0.5,0.455405235290527,-0.558127403259277
107.808750,0.25844943523407,0.0364118479192257,0.5,-0.5,0.503184199333191,-0.551988780498505
108.016875,0.259100943803787,0.0386363081634045,0.5,-0.5,0.493714332580566,-0.576177954673767
108.225000,0.259302914142609,0.0368774570524693,0.5,-0.5,0.496237009763718,-0.530703961849213
108.433125,0.258245915174484,0.038141880184412,0.5,-0.5,0.518600344657898,-0.535361528396606
108.641250,0.256444692611694,0.0398862808942795,0.5,-0.5,0.553934812545776,-0.544545233249664
108.849375,0.251046180725098,0.0341970659792423,0.5,-0.5,0.649474442005157,-0.432007819414139
109.057500,0.252829134464264,0.0328799709677696,0.5,-0.5,0.625716090202332,-0.391612529754639
109.265625,0.262734979391098,0.0435372889041901,0.5,-0.5,0.464209705591202,-0.552427768707275
109.473750,0.265273571014404,0.0454608984291554,0.5,-0.5,0.425019264221191,-0.56676584482193
109.681875,0.265959292650223,0.0484404005110264,0.5,-0.5,0.41452345252037,-0.597196877002716
109.890000,0.26772865653038,0.0533201396465302,0.5,-0.5,0.386214315891266,-0.656633973121643
110.098125,0.267789453268051,0.05159917101264,0.5,-0.5,0.388222843408585,-0.607978582382202
110.306250,0.26632633805275,0.0552116148173809,0.5,-0.5,0.416477739810944,-0.648698687553406
110.514375,0.265411674976349,0.0571420267224312,0.5,-0.5,0.43554949760437,-0.658553838729858
110.722500,0.265900075435638,0.0568852946162224,0.5,-0.5,0.430747091770172,-0.632686376571655
110.930625,0.266798257827759,0.0578317046165466,0.5,-0.5,0.418947637081146,-0.622311472892761
111.138750,0.26291286945343,0.0580721311271191,0.5,-0.5,0.488897770643234,-0.604089021682739
111.346875,0.252727150917053,0.0494998283684254,0.5,-0.5,0.661530733108521,-0.437206655740738
111.555000,0.25500550866127,0.0451182015240192,0.5,-0.5,0.630613446235657,-0.336399406194687
111.763125,0.260405570268631,0.0558275170624256,0.5,-0.5,0.546324074268341,-0.488449484109879
111.971250,0.262481272220612,0.0576812550425529,0.5,-0.5,0.516265332698822,-0.494317084550858
112.179375,0.263064503669739,0.0625849962234497,0.5,-0.5,0.503022253513336,-0.550814390182495
112.387500,0.263668119907379,0.0649597495794296,0.5,-0.5,0.498333752155304,-0.563962936401367
112.595625,0.265200793743134,0.0661165341734886,0.5,-0.5,0.47556483745575,-0.556702375411987
112.803750,0.26541855931282,0.0704598426818848,0.5,-0.5,0.471348255872726,-0.605837345123291
113.011875,0.263674050569534,0.0716258808970451,0.5,-0.5,0.503519594669342,-0.598103284835815
113.220000,0.264196962118149,0.0734754949808121,0.5,-0.5,0.510733067989349,-0.597205996513367
113.428125,0.263203173875809,0.0739764645695686,0.5,-0.5,0.514993786811829,-0.575387477874756
113.636250,0.262549877166748,0.0732666179537773,0.5,-0.5,0.528963267803192,-0.534470677375793
113.844375,0.257678180932999,0.0753108486533165,0.5,-0.5,0.612157940864563,-0.535423398017883
114.052500,0.257330864667892,0.0725583955645561,0.5,-0.5,0.621597468852997,-0.455628633499146
114.260625,0.267642617225647,0.0821902751922607,0.5,-0.5,0.455788433551788,-0.582858264446259
114.468750,0.271072328090668,0.0876392722129822,0.5,-0.5,0.398734927177429,-0.63888818025589
114.676875,0.269781976938248,0.0908526554703712,0.5,-0.5,0.436873972415924,-0.642940640449524
114.885000,0.270486950874329,0.0927605330944061,0.5,-0.5,0.409430116415024,-0.651119887828827
115.093125,0.271573483943939,0.0953594446182251,0.5,-0.5,0.392957270145416,-0.65662008523941
115.301250,0.272773057222366,0.0983637794852257,0.5,-0.5,0.371444880962372,-0.671702086925507
115.509375,0.272020667791367,0.104117155075073,0.5,-0.5,0.384576946496964,-0.727166533470154
115.717500,0.269168436527252,0.103662170469761,0.5,-0.5,0.429278612136841,-0.680454552173615
115.925625,0.269216120243073,0.106819055974483,0.5,-0.5,0.428129076957703,-0.692169070243835
116.133750,0.258047580718994,0.10280954092741,0.5,-0.5,0.614183723926544,-0.583204984664917
116.341875,0.250546902418137,0.0936137661337852,0.5,-0.5,0.716593027114868,-0.418992042541504
116.550000,0.248028874397278,0.0880660191178322,0.5,-0.5,0.734687209129334,-0.313059568405151
116.758125,0.253224730491638,0.0964141115546227,0.5,-0.5,0.624668836593628,-0.439197301864624
116.966250,0.253855973482132,0.0980568900704384,0.5,-0.5,0.591553509235382,-0.459736496210098
117.174375,0.25505805015564,0.101553469896317,0.5,-0.5,0.549715995788574,-0.510082483291626
117.382500,0.255277633666992,0.101172208786011,0.5,-0.5,0.523859143257141,-0.496746957302094
117.590625,0.252789229154587,0.104490518569946,0.5,-0.5,0.544634103775024,-0.541448891162872
117.798750,0.254425764083862,0.105273768305779,0.5,-0.5,0.498113453388214,-0.550300776958466
118.006875,0.250918209552765,0.105090513825417,0.5,-0.5,0.538477897644043,-0.540463924407959
118.215000,0.250777900218964,0.106623463332653,0.5,-0.5,0.522331953048706,-0.562177956104279
118.423125,0.248312443494797,0.106322959065437,0.5,-0.5,0.548746645450592,-0.549224317073822
118.631250,0.249004483222961,0.105371847748756,0.5,-0.5,0.52152419090271,-0.526483178138733
118.839375,0.243506625294685,0.104454912245274,0.5,-0.5,0.601015567779541,-0.505444407463074
119.047500,0.241259947419167,0.101036682724953,0.5,-0.5,0.629079937934875,-0.441230356693268
