Time (microseconds),Controller.Theta,Controller.Theta_Ref,Ic,Ia,Ib,Controller.Ibet,Controller.Iq,Controller.Id
24750.00,4.06313037872314,8098357,-0.179220199584961,-0.273884564638138,0.287945747375488,0.267615646123886,-0.356708109378815,-0.0652196705341339
24875.00,4.1050181388855,8210252,-0.188107833266258,-0.267851412296295,0.267041265964508,0.269718378782272,-0.333618700504303,-0.0965882614254951
25000.00,4.1050181388855,8210252,-0.196486681699753,-0.266657829284668,0.242768809199333,0.269718378782272,-0.333618700504303,-0.0965882614254951
25125.00,4.14690589904785,8322128,-0.20337338745594,-0.293779611587524,0.216994747519493,0.253604292869568,-0.299009472131729,-0.110604286193848
25250.00,4.18879365921021,8432932,-0.206335663795471,-0.342276990413666,0.200141951441765,0.236893862485886,-0.306485176086426,-0.0965883508324623
25375.00,4.18879365921021,8432932,-0.207770138978958,-0.379579335451126,0.193093985319138,0.236893862485886,-0.306485176086426,-0.0965883508324623
25500.00,4.23068141937256,8544884,-0.209893226623535,-0.39340204000473,0.19307205080986,0.231830269098282,-0.333923906087875,-0.0870253220200539
25625.00,4.23068141937256,8544884,-0.213956013321877,-0.381124973297119,0.197704240679741,0.231830269098282,-0.333923906087875,-0.0870253220200539
25750.00,4.27256917953491,8656934,-0.220575943589211,-0.353180229663849,0.207170307636261,0.243489414453506,-0.318617522716522,-0.119168549776077
25875.00,4.27256917953491,8656934,-0.229729130864143,-0.318190306425095,0.218768641352654,0.243489414453506,-0.318617522716522,-0.119168549776077
26000.00,4.31445693969727,8768684,-0.238998129963875,-0.288556754589081,0.232260018587112,0.263266026973724,-0.287532389163971,-0.164708286523819
26125.00,4.31445693969727,8768684,-0.244686439633369,-0.270070731639862,0.245952576398849,0.263266026973724,-0.287532389163971,-0.164708286523819
26250.00,4.35634469985962,8880369,-0.247431948781013,-0.256454169750214,0.255523294210434,0.286048799753189,-0.266675293445587,-0.206014215946198
26375.00,4.35634469985962,8880369,-0.249004781246185,-0.24616427719593,0.26121124625206,0.286048799753189,-0.266675293445587,-0.206014215946198
26500.00,4.39823246002197,8992200,-0.249970450997353,-0.244719058275223,0.262166380882263,0.294573366641998,-0.250970184803009,-0.228182464838028
26625.00,4.39823246002197,8992200,-0.249808773398399,-0.292850643396378,0.262111932039261,0.294573366641998,-0.250970184803009,-0.228182464838028
26750.00,4.44012022018433,9104344,-0.252073407173157,-0.351928800344467,0.261816203594208,0.29555755853653,-0.271469444036484,-0.231062933802605
26875.00,4.44012022018433,9104344,-0.257973909378052,-0.377966582775116,0.259451866149902,0.298735916614532,-0.314011722803116,-0.233188837766647
27000.00,4.48200798034668,9216325,-0.263946324586868,-0.357900530099869,0.256280660629272,0.298735916614532,-0.314011722803116,-0.233188837766647
27125.00,4.52389574050903,9328253,-0.267350107431412,-0.305925875902176,0.25214621424675,0.300195574760437,-0.265199095010757,-0.255014479160309
27250.00,4.52389574050903,9328253,-0.270130634307861,-0.245772257447243,0.248939380049706,0.300195574760437,-0.265199095010757,-0.255014479160309
27375.00,4.56578350067139,9439620,-0.274249911308289,-0.192439705133438,0.245447069406509,0.299897849559784,-0.17362055182457,-0.277510970830917
27500.00,4.56578350067139,9439620,-0.279422432184219,-0.139980405569077,0.241293385624886,0.299897849559784,-0.17362055182457,-0.277510970830917
27625.00,4.60767126083374,9551551,-0.282650053501129,-0.0961137339472771,0.239806488156319,0.300926446914673,-0.100135236978531,-0.292053878307343
27750.00,4.60767126083374,9551551,-0.284635454416275,-0.0705836415290833,0.240090236067772,0.300926446914673,-0.100135236978531,-0.292053878307343
27875.00,4.64955902099609,9663399,-0.28823047876358,-0.0647452399134636,0.23736409842968,0.303249537944794,-0.0480484366416931,-0.30082380771637
28000.00,4.64955902099609,9663399,-0.294238895177841,-0.0743138194084167,0.232503712177277,0.303249537944794,-0.0480484366416931,-0.30082380771637
28125.00,4.69144678115845,9775521,-0.30357351899147,-0.0915256813168526,0.23039285838604,0.305083811283112,-0.037597443908453,-0.30435848236084
28250.00,4.69144678115845,9775521,-0.316509902477264,-0.109781339764595,0.237378746271133,0.305083811283112,-0.037597443908453,-0.30435848236084
28375.00,4.7333345413208,9887186,-0.329509526491165,-0.120929308235645,0.255794703960419,0.319787740707397,-0.0401020050048828,-0.320692986249924
28500.00,4.7333345413208,9887186,-0.338707000017166,-0.121707111597061,0.272091150283813,0.319787740707397,-0.0401020050048828,-0.320692986249924
28625.00,4.77522230148315,9999033,-0.340185254812241,-0.113359525799751,0.280059039592743,0.352644443511963,-0.0366729758679867,-0.355646193027496
28750.00,4.81711006164551,10111036,-0.335782498121262,-0.100734889507294,0.274136453866959,0.356194943189621,-0.0130403526127338,-0.359520941972733
28875.00,4.81711006164551,10111036,-0.328434318304062,-0.0893268659710884,0.232268378138542,0.356194943189621,-0.0130403526127338,-0.359520941972733
29000.00,4.85899782180786,10223031,-0.322558760643005,-0.0827120319008827,0.174378708004951,0.299004375934601,0.0308158155530691,-0.297695189714432
29125.00,4.85899782180786,10223031,-0.320279836654663,-0.0760094821453094,0.104834258556366,0.299004375934601,0.0308158155530691,-0.297695189714432
29250.00,4.90088558197021,10334726,-0.322893470525742,-0.0693641975522041,0.034037321805954,0.217706605792046,0.0809645652770996,-0.206183612346649
29375.00,4.90088558197021,10334726,-0.329007834196091,-0.062894731760025,-0.00981227867305279,0.217706605792046,0.0809645652770996,-0.206183612346649
29500.00,4.94277334213257,10446738,-0.336294114589691,-0.0585486218333244,-0.0205644089728594,0.181626111268997,0.11477255821228,-0.159632951021194
29625.00,4.94277334213257,10446738,-0.341514706611633,-0.0540450848639011,0.00449825497344136,0.181626111268997,0.11477255821228,-0.159632951021194
29750.00,4.98466110229492,10558741,-0.344268828630447,-0.0471584796905518,0.0739710554480553,0.211573347449303,0.125838339328766,-0.184528008103371
29875.00,4.98466110229492,10558741,-0.347213417291641,-0.0399432480335236,0.15477742254734,0.211573347449303,0.125838339328766,-0.184528008103371
30000.00,5.02654886245728,10670539,-0.351089954376221,-0.0365809351205826,0.261102050542831,0.289824545383453,0.12523889541626,-0.26404145359993
30125.00,5.02654886245728,10670539,-0.353330731391907,-0.0347616262733936,0.377834171056747,0.289824545383453,0.12523889541626,-0.26404145359993
30250.00,5.06843662261963,10782346,-0.353761941194534,-0.0329299680888653,0.44867730140686,0.422138214111328,0.117769122123718,-0.406587094068527
30375.00,5.06843662261963,10782346,-0.353850960731506,-0.0317576378583908,0.457659512758255,0.468525826931,0.130141943693161,-0.453521847724915
30500.00,5.11032438278198,10894519,-0.353104740381241,-0.0270826239138842,0.412414103746414,0.468525826931,0.130141943693161,-0.453521847724915
30625.00,5.15221214294434,11006382,-0.350849539041519,-0.0172394942492247,0.315542459487915,0.406100451946259,0.160419851541519,-0.373323082923889
30750.00,5.15221214294434,11006382,-0.347514420747757,-0.00695538241416216,0.20449635386467,0.406100451946259,0.160419851541519,-0.373323082923889
30875.00,5.19409990310669,11118240,-0.344947755336761,0.0017304599750787,0.113895662128925,0.280667066574097,0.190161526203156,-0.217288628220558
31000.00,5.19409990310669,11118240,-0.346044033765793,0.00586546491831541,0.0578815415501595,0.280667066574097,0.190161526203156,-0.217288628220558
31125.00,5.23598766326904,11230142,-0.351310968399048,0.00674869958311319,0.0367728844285011,0.227885231375694,0.204289734363556,-0.145188048481941
31250.00,5.23598766326904,11230142,-0.358252584934235,0.00605014385655522,0.0432632863521576,0.227885231375694,0.204289734363556,-0.145188048481941
31375.00,5.2778754234314,11341762,-0.364127725362778,0.00519563583657146,0.0675098672509193,0.236741587519646,0.217527836561203,-0.142341732978821
31500.00,5.2778754234314,11341762,-0.365500688552856,0.00736396620050073,0.107723295688629,0.236741587519646,0.217527836561203,-0.142341732978821
31625.00,5.31976318359375,11453924,-0.362282365560532,0.0123568642884493,0.148740381002426,0.281105697154999,0.23164401948452,-0.181328892707825
31750.00,5.31976318359375,11453924,-0.358798027038574,0.0182810947299004,0.175355285406113,0.281105697154999,0.23164401948452,-0.181328892707825
31875.00,5.3616509437561,11565431,-0.356146514415741,0.0260561928153038,0.181737333536148,0.308393567800522,0.24486631155014,-0.20130529999733
32000.00,5.3616509437561,11565431,-0.354210197925568,0.0361331962049007,0.170936957001686,0.308393567800522,0.24486631155014,-0.20130529999733
32125.00,5.40353870391846,11677315,-0.35221341252327,0.0478647500276566,0.148517534136772,0.303193867206573,0.258890926837921,-0.179316490888596
32250.00,5.44542646408081,11789028,-0.350644797086716,0.0606239885091782,0.122186161577702,0.27801451086998,0.26855593919754,-0.132291242480278
32375.00,5.44542646408081,11789028,-0.351122260093689,0.0765052437782288,0.103263393044472,0.27801451086998,0.26855593919754,-0.132291242480278
32500.00,5.48731422424316,11901237,-0.352528244256973,0.0999372154474258,0.0911127403378487,0.257895618677139,0.285557448863983,-0.0813177525997162
32625.00,5.48731422424316,11901237,-0.35289078950882,0.120005302131176,0.0823126137256622,0.257895618677139,0.285557448863983,-0.0813177525997162
32750.00,5.52920198440552,12012847,-0.35125532746315,0.130687519907951,0.0744448825716972,0.247663781046867,0.30192893743515,-0.0402641147375107
32875.00,5.52920198440552,12012847,-0.347056150436401,0.130684182047844,0.070241317152977,0.247663781046867,0.30192893743515,-0.0402641147375107
33000.00,5.57108974456787,12124617,-0.34468275308609,0.120457731187344,0.0705214515328407,0.240032702684402,0.297632575035095,-0.022536963224411
33125.00,5.57108974456787,12124617,-0.347836822271347,0.103137575089931,0.0702703818678856,0.240032702684402,0.297632575035095,-0.022536963224411
33250.00,5.61297750473022,12236750,-0.352164477109909,0.0830900818109512,0.0662252530455589,0.241716787219048,0.287521600723267,-0.0263768583536148
33375.00,5.61297750473022,12236750,-0.356693893671036,0.0594486147165298,0.0575877614319324,0.241716787219048,0.287521600723267,-0.0263768583536148
33500.00,5.65486526489258,12348829,-0.362033069133759,0.0412859618663788,0.0427846126258373,0.239185616374016,0.275400608778,-0.027865931391716
33625.00,5.65486526489258,12348829,-0.364096283912659,0.0356134697794914,0.0260126180946827,0.239185616374016,0.275400608778,-0.027865931391716
33750.00,5.69675302505493,12460440,-0.364700555801392,0.0406891256570816,0.00894817337393761,0.225229471921921,0.263098031282425,-0.010999359190464
33875.00,5.69675302505493,12460440,-0.367075234651566,0.0469241514801979,-0.00520865153521299,0.208923786878586,0.25919109582901,0.0246751084923744
34000.00,5.73864078521729,12572480,-0.389104336500168,0.0511447563767433,-0.0152001595124602,0.208923786878586,0.25919109582901,0.0246751084923744
34125.00,5.78052854537964,12683256,-0.417849272489548,0.0512380376458168,-0.020249342545867,0.225066363811493,0.282804846763611,0.047239288687706
34250.00,5.78052854537964,12683256,-0.435713768005371,0.0439296998083591,-0.0201807599514723,0.225066363811493,0.282804846763611,0.047239288687706
34375.00,5.82241630554199,12794983,-0.43766063451767,0.0400156043469906,-0.0169608406722546,0.242909610271454,0.297265708446503,0.0525351017713547
34500.00,5.82241630554199,12794983,-0.426360905170441,0.0428871177136898,-0.0182665251195431,0.242909610271454,0.297265708446503,0.0525351017713547
34625.00,5.86430406570435,12907256,-0.406634479761124,0.0518591813743114,-0.0245518498122692,0.231141924858093,0.283087909221649,0.0675457119941711
34750.00,5.86430406570435,12907256,-0.383697181940079,0.0677961185574532,-0.0332904271781445,0.231141924858093,0.283087909221649,0.0675457119941711
34875.00,5.9061918258667,13019023,-0.351183503866196,0.086335301399231,-0.0443778224289417,0.194603368639946,0.249451577663422,0.101414881646633
35000.00,5.9061918258667,13019023,-0.317386567592621,0.105454586446285,-0.0559635385870934,0.194603368639946,0.249451577663422,0.101414881646633
35125.00,5.94807958602905,13130520,-0.305181711912155,0.121622949838638,-0.0662219002842903,0.144363552331924,0.201249465346336,0.138942256569862
35250.00,5.94807958602905,13130520,-0.317040145397186,0.129850074648857,-0.0758009999990463,0.144363552331924,0.201249465346336,0.138942256569862
35375.00,5.98996734619141,13242566,-0.334420889616013,0.136575773358345,-0.0842856466770172,0.13927948474884,0.196202427148819,0.167972236871719
35500.00,5.98996734619141,13242566,-0.349264889955521,0.14072647690773,-0.0901748090982437,0.13927948474884,0.196202427148819,0.167972236871719
35625.00,6.03185510635376,13354689,-0.357595235109329,0.140833809971809,-0.0875191017985344,0.149585723876953,0.204642564058304,0.19554340839386
35750.00,6.07374286651611,13466413,-0.35766863822937,0.138888135552406,-0.0712465569376946,0.162354573607445,0.20837290585041,0.199435099959373
35875.00,6.07374286651611,13466413,-0.349892675876617,0.137699142098427,-0.0535402297973633,0.162354573607445,0.20837290585041,0.199435099959373
36000.00,6.11563062667847,13578412,-0.33642852306366,0.139379352331161,-0.0431651696562767,0.170810550451279,0.205319210886955,0.189697176218033
36125.00,6.11563062667847,13578412,-0.321896731853485,0.142202585935593,-0.046605546027422,0.170810550451279,0.205319210886955,0.189697176218033
36250.00,6.15751838684082,13690132,-0.308122485876083,0.144564345479012,-0.105915486812592,0.135816723108292,0.163071885704994,0.207210347056389
36375.00,6.15751838684082,13690132,-0.292757004499435,0.148713886737823,-0.209111049771309,0.135816723108292,0.163071885704994,0.207210347056389
36500.00,6.19940614700317,13802091,-0.280202686786652,0.152816697955132,-0.316250562667847,0.025840699672699,0.0489571243524551,0.274194180965424
36625.00,6.19940614700317,13802091,-0.270235747098923,0.154470235109329,-0.422154903411865,0.025840699672699,0.0489571243524551,0.274194180965424
36750.00,6.24129390716553,13913650,-0.261075377464294,0.154411017894745,-0.477973699569702,-0.104440554976463,-0.0900532752275467,0.345382124185562
36875.00,6.24129390716553,13913650,-0.25450587272644,0.153766095638275,-0.470708966255188,-0.104440554976463,-0.0900532752275467,0.345382124185562
37000.00,6.28318166732788,14025639,-0.251134842634201,0.153048262000084,-0.413533687591553,-0.124824911355972,-0.124823622405529,0.344249486923218
37125.00,6.28318166732788,14025639,-0.249181240797043,0.153518170118332,-0.290373742580414,-0.124824911355972,-0.124823622405529,0.344249486923218
37250.00,0,14025639,-0.248154833912849,0.153418973088264,-0.13157457113266,-0.0237825121730566,-0.0237825121730566,0.282197117805481
37375.00,0,14025639,-0.24696309864521,0.149574652314186,-0.0284007713198662,0.126187011599541,0.118054792284966,0.196616992354393
37500.00,0.0418879054486752,14137730,-0.243476554751396,0.141579255461693,-0.0431538932025433,0.126187011599541,0.118054792284966,0.196616992354393
37625.00,0.0837758108973503,14249540,-0.23912513256073,0.133472859859467,-0.122281670570374,0.0854956954717636,0.0683308467268944,0.207982987165451
37750.00,0.0837758108973503,14249540,-0.235364466905594,0.131412386894226,-0.213602811098099,0.0854956954717636,0.0683308467268944,0.207982987165451
37875.00,0.125663712620735,14361454,-0.232546031475067,0.135369434952736,-0.284948617219925,-0.0181343853473663,-0.0499691143631935,0.250858962535858
38000.00,0.125663712620735,14361454,-0.230274453759193,0.142267823219299,-0.322321116924286,-0.0181343853473663,-0.0499691143631935,0.250858962535858
38125.00,0.167551621794701,14473242,-0.227446958422661,0.151168420910835,-0.324316293001175,-0.0562284216284752,-0.102489814162254,0.268797844648361
38250.00,0.167551621794701,14473242,-0.224143221974373,0.157605826854706,-0.300885885953903,-0.0562284216284752,-0.102489814162254,0.268797844648361
38375.00,0.209439530968666,14584909,-0.217861816287041,0.160085111856461,-0.268653601408005,-0.0392639935016632,-0.0959639921784401,0.262626618146896
38500.00,0.209439530968666,14584909,-0.207111820578575,0.160821691155434,-0.235606893897057,-0.0392639935016632,-0.0959639921784401,0.262626618146896
38625.00,0.25132742524147,14697120,-0.195387572050095,0.157692953944206,-0.208359897136688,-0.0130022168159485,-0.0747158378362656,0.238717123866081
38750.00,0.25132742524147,14697120,-0.184892728924751,0.150692299008369,-0.191427528858185,-0.0130022168159485,-0.0747158378362656,0.238717123866081
38875.00,0.293215334415436,14809132,-0.176808059215546,0.143388748168945,-0.214095428586006,-0.00377286481671035,-0.0689041092991829,0.215168029069901
39000.00,0.293215334415436,14809132,-0.174091756343842,0.138874083757401,-0.269960075616837,-0.00377286481671035,-0.0689041092991829,0.215168029069901
39125.00,0.335103243589401,14920731,-0.175088778138161,0.140097722411156,-0.318765550851822,-0.0553495995700359,-0.131394058465958,0.209010973572731
39250.00,0.376991152763367,15032863,-0.174937292933464,0.147546634078026,-0.343551427125931,-0.093901515007019,-0.185802161693573,0.214205682277679
39375.00,0.376991152763367,15032863,-0.173498287796974,0.155180752277374,-0.347090393304825,-0.093901515007019,-0.185802161693573,0.214205682277679
39500.00,0.418879061937332,15144806,-0.16893769800663,0.164321064949036,-0.330709785223007,-0.0964208543300629,-0.200783014297485,0.213908433914185
39625.00,0.418879061937332,15144806,-0.160492867231369,0.170350819826126,-0.305488586425781,-0.0964208543300629,-0.200783014297485,0.213908433914185
39750.00,0.460766971111298,15256327,-0.150782480835915,0.170951247215271,-0.287758022546768,-0.0797890052199364,-0.188332587480545,0.199948608875275
39875.00,0.460766971111298,15256327,-0.139343410730362,0.171696245670319,-0.277268081903458,-0.0797890052199364,-0.188332587480545,0.199948608875275
40000.00,0.502654850482941,15368298,-0.127739623188972,0.171391427516937,-0.26932081580162,-0.0802268609404564,-0.191279768943787,0.181406244635582
40125.00,0.502654850482941,15368298,-0.116543635725975,0.175031632184982,-0.259114742279053,-0.0802268609404564,-0.191279768943787,0.181406244635582
40250.00,0.544542729854584,15480404,-0.106241941452026,0.183771699666977,-0.247877955436707,-0.0818063616752625,-0.194825798273087,0.163779303431511
40375.00,0.544542729854584,15480404,-0.101529210805893,0.187370911240578,-0.261162966489792,-0.0818063616752625,-0.194825798273087,0.163779303431511
40500.00,0.586430609226227,15591853,-0.0980560034513474,0.187188789248466,-0.288416862487793,-0.0921645984053612,-0.212793081998825,0.153736412525177
40625.00,0.586430609226227,15591853,-0.0920468866825104,0.183208018541336,-0.345699727535248,-0.0921645984053612,-0.212793081998825,0.153736412525177
40750.00,0.62831848859787,15704038,-0.0860027968883514,0.172274604439735,-0.424093067646027,-0.146446540951729,-0.276032716035843,0.13077974319458
40875.00,0.62831848859787,15704038,-0.0801399126648903,0.160846129059792,-0.479287296533585,-0.230447858572006,-0.3630291223526,0.0870321542024612
41000.00,0.670206367969513,15815806,-0.0755631029605865,0.14876027405262,-0.490894705057144,-0.230447858572006,-0.3630291223526,0.0870321542024612
41125.00,0.712094247341156,15927678,-0.0747386515140533,0.133455157279968,-0.46420356631279,-0.231976017355919,-0.355983912944794,0.0573941767215729
41250.00,0.712094247341156,15927678,-0.0744641944766045,0.122217439115047,-0.414995044469833,-0.231976017355919,-0.355983912944794,0.0573941767215729
41375.00,0.753982126712799,16039705,-0.0712645649909973,0.116335034370422,-0.359414488077164,-0.176092535257339,-0.284944832324982,0.0462007820606232
41500.00,0.753982126712799,16039705,-0.0655745565891266,0.112176574766636,-0.310910522937775,-0.176092535257339,-0.284944832324982,0.0462007820606232
41625.00,0.795870006084442,16151376,-0.0559189058840275,0.111461535096169,-0.273524403572083,-0.135293498635292,-0.233440309762955,0.03924211114645
41750.00,0.795870006084442,16151376,-0.0468943789601326,0.112198919057846,-0.252417087554932,-0.135293498635292,-0.233440309762955,0.03924211114645
41875.00,0.837757885456085,16263436,-0.0406896956264973,0.114606007933617,-0.247010260820389,-0.118137590587139,-0.207655727863312,0.0280066207051277
42000.00,0.837757885456085,16263436,-0.0353232994675636,0.117597438395023,-0.250938177108765,-0.118137590587139,-0.207655727863312,0.0280066207051277
42125.00,0.879645764827728,16374809,-0.0289227701723576,0.122141405940056,-0.257550060749054,-0.126866474747658,-0.215309262275696,0.0134701356291771
42250.00,0.879645764827728,16374809,-0.0219400487840176,0.132005542516708,-0.265241384506226,-0.126866474747658,-0.215309262275696,0.0134701356291771
42375.00,0.921533644199371,16486965,-0.0145014366135001,0.142129689455032,-0.27327036857605,-0.140470087528229,-0.231273725628853,-0.000805072486400604
42500.00,0.921533644199371,16486965,-0.00771464593708515,0.145161584019661,-0.284059137105942,-0.140470087528229,-0.231273725628853,-0.000805072486400604
42625.00,0.963421523571014,16598861,-0.00124626862816513,0.142357990145683,-0.292377263307571,-0.159547567367554,-0.25038069486618,-0.0202750712633133
42750.00,1.0053094625473,16710735,0.00327306799590588,0.133651196956635,-0.293413788080215,-0.17095473408699,-0.250983536243439,-0.0431941673159599
42875.00,1.0053094625473,16710735,0.00705278106033802,0.122586198151112,-0.281564891338348,-0.17095473408699,-0.250983536243439,-0.0431941673159599
43000.00,1.04719734191895,44325,0.0110287265852094,0.11083859205246,-0.233806028962135,-0.151454731822014,-0.212220698595047,-0.0523562207818031
43125.00,1.04719734191895,44325,0.0167036037892103,0.0980043560266495,-0.179768890142441,-0.151454731822014,-0.212220698595047,-0.0523562207818031
43250.00,1.08908522129059,156276,0.0224047601222992,0.0864566490054131,-0.148397982120514,-0.101814910769463,-0.140060663223267,-0.0416652522981167
43375.00,1.08908522129059,156276,0.024260925129056,0.0786737874150276,-0.150141194462776,-0.101814910769463,-0.140060663223267,-0.0416652522981167
43500.00,1.13097310066223,268326,0.0241504572331905,0.0747684463858604,-0.167205512523651,-0.104503154754639,-0.130821764469147,-0.0539339184761047
43625.00,1.13097310066223,268326,0.0244390908628702,0.0720311403274536,-0.171767666935921,-0.104503154754639,-0.130821764469147,-0.0539339184761047
43750.00,1.17286098003387,380076,0.0278496406972408,0.06789231300354,-0.176339164376259,-0.114534914493561,-0.133360132575035,-0.0681810975074768
43875.00,1.17286098003387,380076,0.0327914394438267,0.0614349022507668,-0.177740827202797,-0.114534914493561,-0.133360132575035,-0.0681810975074768
44000.00,1.21474885940552,491762,0.0404013022780418,0.0552385114133358,-0.178635254502296,-0.121550858020782,-0.126043185591698,-0.0828092098236084
44125.00,1.21474885940552,491762,0.0518750846385956,0.049664743244648,-0.184543594717979,-0.121550858020782,-0.126043185591698,-0.0828092098236084
44250.00,1.25663673877716,603593,0.0676140934228897,0.0465271957218647,-0.194552972912788,-0.136496394872665,-0.11572539806366,-0.105916708707809
44375.00,1.25663673877716,603593,0.0849466100335121,0.0438160039484501,-0.205943986773491,-0.167945772409439,-0.112144082784653,-0.143055871129036
44500.00,1.2985246181488,715736,0.0996643230319023,0.0402619875967503,-0.218921676278114,-0.167945772409439,-0.112144082784653,-0.143055871129036
44625.00,1.34041249752045,827718,0.108387649059296,0.0338667593896389,-0.235510289669037,-0.193973958492279,-0.10808814316988,-0.17388354241848
44750.00,1.34041249752045,827718,0.113952592015266,0.0248582493513823,-0.251036673784256,-0.193973958492279,-0.10808814316988,-0.17388354241848
44875.00,1.38230037689209,939645,0.116303235292435,0.015011927112937,-0.264447271823883,-0.217298254370689,-0.0998816043138504,-0.202159315347672
45000.00,1.38230037689209,939645,0.114621385931969,0.00704530207440257,-0.272340536117554,-0.217298254370689,-0.0998816043138504,-0.202159315347672
45125.00,1.42418825626373,1051012,0.111235052347183,0.00321941589936614,-0.273840963840485,-0.22344908118248,-0.0887313336133957,-0.2127685546875
45250.00,1.42418825626373,1051012,0.109501585364342,0.00660404842346907,-0.269410461187363,-0.22344908118248,-0.0887313336133957,-0.2127685546875
45375.00,1.46607613563538,1162943,0.114216603338718,0.0139053901657462,-0.258590072393417,-0.217367053031921,-0.0804294720292091,-0.210106790065765
45500.00,1.46607613563538,1162943,0.12735615670681,0.0182775110006332,-0.246442511677742,-0.217367053031921,-0.0804294720292091,-0.210106790065765
45625.00,1.50796401500702,1274791,0.148512706160545,0.01358428504318,-0.240838244557381,-0.217695161700249,-0.0620467364788055,-0.21422016620636
45750.00,1.50796401500702,1274791,0.17050176858902,0.0049154912121594,-0.242043927311897,-0.217695161700249,-0.0620467364788055,-0.21422016620636
45875.00,1.54985189437866,1386913,0.183708533644676,-0.00589703628793359,-0.248163908720016,-0.238183364272118,-0.0321062058210373,-0.237559333443642
46000.00,1.54985189437866,1386913,0.185666665434837,-0.0200616847723722,-0.256296008825302,-0.238183364272118,-0.0321062058210373,-0.237559333443642
46125.00,1.59173977375031,1498579,0.179594948887825,-0.0339676439762115,-0.260490596294403,-0.255167275667191,-0.00482271984219551,-0.255320250988007
46250.00,1.63362765312195,1610425,0.168474495410919,-0.0435645878314972,-0.257313430309296,-0.24908410012722,0.0139687033370137,-0.248695746064186
46375.00,1.63362765312195,1610425,0.161463841795921,-0.0467333942651749,-0.245991095900536,-0.24908410012722,0.0139687033370137,-0.248695746064186
46500.00,1.67551553249359,1722428,0.160899698734283,-0.047120276838541,-0.233344838023186,-0.229540586471558,0.0296827647835016,-0.227680847048759
46625.00,1.67551553249359,1722428,0.163548827171326,-0.0517606921494007,-0.228043764829636,-0.229540586471558,0.0296827647835016,-0.227680847048759
46750.00,1.71740341186523,1834423,0.16684801876545,-0.0613043941557407,-0.229277804493904,-0.227588817477226,0.050682932138443,-0.222571715712547
46875.00,1.71740341186523,1834423,0.170850679278374,-0.0724674388766289,-0.230039238929749,-0.227588817477226,0.050682932138443,-0.222571715712547
47000.00,1.75929129123688,1946119,0.173963963985443,-0.0853851437568665,-0.225971549749374,-0.231962844729424,0.0748627558350563,-0.221860721707344
47125.00,1.75929129123688,1946119,0.174926772713661,-0.0958476364612579,-0.212207213044167,-0.231962844729424,0.0748627558350563,-0.221860721707344
47250.00,1.80117917060852,2058130,0.174651995301247,-0.0982410907745361,-0.194465070962906,-0.220158070325851,0.103443525731564,-0.201867341995239
47375.00,1.80117917060852,2058130,0.170690074563026,-0.0931789129972458,-0.177132323384285,-0.220158070325851,0.103443525731564,-0.201867341995239
47500.00,1.84306704998016,2170133,0.163114592432976,-0.0865782871842384,-0.163604602217674,-0.200815364718437,0.111764490604401,-0.17728827893734
47625.00,1.84306704998016,2170133,0.156692996621132,-0.0844139456748962,-0.157731965184212,-0.200815364718437,0.111764490604401,-0.17728827893734
47750.00,1.88495492935181,2281932,0.15246045589447,-0.0896793901920319,-0.162321507930756,-0.181533336639404,0.109287053346634,-0.155362516641617
47875.00,1.88495492935181,2281932,0.15236721932888,-0.099195621907711,-0.172077208757401,-0.187318086624146,0.121118530631065,-0.154808700084686
48000.00,1.92684280872345,2393739,0.152896344661713,-0.111078567802906,-0.182676374912262,-0.187318086624146,0.121118530631065,-0.154808700084686
48125.00,1.96873068809509,2505911,0.15738271176815,-0.121924683451653,-0.191157892346382,-0.198616802692413,0.139575242996216,-0.156775549054146
48250.00,1.96873068809509,2505911,0.165603786706924,-0.130097329616547,-0.195821166038513,-0.198616802692413,0.139575242996216,-0.156775549054146
48375.00,2.01061868667603,2617774,0.176743164658546,-0.133412897586823,-0.19291578233242,-0.212327122688293,0.16385754942894,-0.157552629709244
48500.00,2.01061868667603,2617774,0.186768978834152,-0.133418187499046,-0.181721225380898,-0.212327122688293,0.16385754942894,-0.157552629709244
48625.00,2.05250668525696,2729632,0.191576883196831,-0.132274866104126,-0.16615529358387,-0.211104735732079,0.180025085806847,-0.144094303250313
48750.00,2.05250668525696,2729632,0.191010028123856,-0.140032783150673,-0.154125034809113,-0.211104735732079,0.180025085806847,-0.144094303250313
48875.00,2.09439468383789,2841534,0.189476311206818,-0.158605605363846,-0.149291783571243,-0.197557777166367,0.193914532661438,-0.116159707307816
49000.00,2.09439468383789,2841534,0.187122121453285,-0.180050730705261,-0.151509463787079,-0.197557777166367,0.193914532661438,-0.116159707307816
49125.00,2.13628268241882,2953155,0.185662686824799,-0.195528939366341,-0.155770137906075,-0.195956289768219,0.219136387109756,-0.093016117811203
49250.00,2.13628268241882,2953155,0.186325818300247,-0.203655645251274,-0.157222151756287,-0.195956289768219,0.219136387109756,-0.093016117811203
49375.00,2.17817068099976,3065317,0.195767477154732,-0.200800552964211,-0.155059456825256,-0.198347508907318,0.232649102807045,-0.0798488557338715
49500.00,2.17817068099976,3065317,0.2220678627491,-0.191725730895996,-0.149278283119202,-0.198347508907318,0.232649102807045,-0.0798488557338715
49625.00,2.22005867958069,3176823,0.247957572340965,-0.174239754676819,-0.142339080572128,-0.214396804571152,0.250759065151215,-0.0788253769278526
