Time (microseconds),Controller.Theta,Theta_Aux_No_Use,Controller.Id,Controller.Iq
352500.00,2.13018155097961,9716795,0.846324920654297,0.135949805378914
353333.33,2.186448097229,9856605,0.853945910930634,0.127893641591072
354166.67,2.24369430541992,9996415,0.861121416091919,0.13212414085865
355000.00,2.30091786384583,10136225,0.866995573043823,0.131855577230453
355833.33,2.35495376586914,10276035,0.8716961145401,0.125129669904709
356666.67,2.40641951560974,10415845,0.873625934123993,0.11067670583725
357500.00,2.48262238502502,10625560,0.872208893299103,0.108617871999741
358333.33,2.53053593635559,10765370,0.86602395772934,0.111648067831993
359166.67,2.57623505592346,10905180,0.863844096660614,0.113166183233261
360000.00,2.62400817871094,11044990,0.857988834381104,0.126625746488571
360833.33,2.6731903553009,11184800,0.853193402290344,0.133845210075378
361666.67,2.72146105766296,11324610,0.848876535892487,0.137952536344528
362500.00,2.76991844177246,11464420,0.851705193519592,0.125071078538895
363333.33,2.84666538238525,11674135,0.852946221828461,0.123131603002548
364166.67,2.8974609375,11813945,0.851729214191437,0.12488380074501
365000.00,2.94692873954773,11953755,0.850736320018768,0.117163151502609
365833.33,2.99759387969971,12093565,0.846923112869263,0.121763318777084
366666.67,3.04938745498657,12233375,0.84268593788147,0.123992204666138
367500.00,3.09991455078125,12373185,0.838541030883789,0.125658750534058
368333.33,3.1504864692688,12512995,0.837665319442749,0.117962628602982
369166.67,3.23001599311829,12722710,0.834230363368988,0.123166084289551
370000.00,3.28189015388489,12862520,0.82944393157959,0.128360778093338
370833.33,3.3327214717865,13002330,0.829263806343079,0.120902836322784
371666.67,3.38527083396912,13142140,0.826342940330505,0.125344812870026
372500.00,3.43906664848328,13281950,0.822067379951477,0.127534985542297
373333.33,3.49109888076782,13421760,0.817113161087036,0.12829302251339
374166.67,3.5404372215271,13561570,0.81414258480072,0.119577035307884
375000.00,3.61440634727478,13771285,0.806280076503754,0.123699754476547
375833.33,3.66267800331116,13911095,0.793553590774536,0.131308615207672
376666.67,3.70994925498962,14050905,0.789615213871002,0.126505583524704
377500.00,3.7618944644928,14190715,0.783408999443054,0.13411670923233
378333.33,3.81731200218201,14330525,0.779529809951782,0.141035854816437
379166.67,3.87183427810669,14470335,0.776310384273529,0.143802583217621
380000.00,3.92754697799683,14610145,0.775671899318695,0.135763004422188
380833.33,4.02233457565308,14819860,0.773445010185242,0.140607610344887
381666.67,4.08754348754883,14959670,0.756528437137604,0.145584031939507
382500.00,4.14966869354248,15099480,0.754294633865356,0.138276442885399
383333.33,4.21326303482056,15239290,0.752367675304413,0.143871426582336
384166.67,4.2770619392395,15379100,0.754266023635864,0.145345613360405
385000.00,4.33757829666138,15518910,0.759384989738464,0.143790677189827
385833.33,4.39634037017822,15658720,0.766843199729919,0.135772883892059
386666.67,4.48676443099976,15868435,0.774183511734009,0.138028144836426
387500.00,4.54525089263916,16008245,0.786165595054626,0.132247686386108
388333.33,4.59870767593384,16148055,0.799357533454895,0.113981604576111
389166.67,4.65125465393066,16287865,0.809158802032471,0.107289493083954
390000.00,4.70273351669312,16427675,0.814015924930573,0.103968054056168
390833.33,4.75137758255005,16567485,0.815168738365173,0.103644818067551
391666.67,4.79870700836182,16707295,0.81485378742218,0.0983766913414001
392500.00,4.87131500244141,69905,0.81114661693573,0.105367034673691
393333.33,4.92038631439209,209715,0.80064582824707,0.115118116140366
394166.67,4.96701049804688,349525,0.795137286186218,0.111727178096771
395000.00,5.01191711425781,489335,0.784824252128601,0.123945713043213
395833.33,5.05692958831787,629145,0.777014672756195,0.132908865809441
396666.67,5.10088968276978,768955,0.773403346538544,0.138341963291168
397500.00,5.14585399627686,908765,0.774536311626434,0.131239235401154
398333.33,5.22128057479858,1118480,0.774888634681702,0.135007709264755
399166.67,5.27536106109619,1258290,0.783429384231567,0.137917727231979
400000.00,5.33055591583252,1398100,0.789745092391968,0.12822237610817
400833.33,5.39037322998047,1537910,0.794599592685699,0.130162104964256
401666.67,5.45294046401978,1677720,0.798653662204742,0.130851224064827
402500.00,5.51241016387939,1817530,0.800798356533051,0.130591198801994
403333.33,5.56903791427612,1957340,0.802581071853638,0.121574021875858
404166.67,5.65486860275269,2167055,0.802744269371033,0.125718325376511
405000.00,5.71008682250977,2306865,0.804691791534424,0.131534531712532
405833.33,5.76375961303711,2446675,0.808194160461426,0.122756034135818
406666.67,5.81940364837646,2586485,0.808224380016327,0.128125548362732
407500.00,5.87523078918457,2726295,0.804488301277161,0.135009780526161
408333.33,5.92814254760742,2866105,0.796274185180664,0.142147243022919
409166.67,5.97848129272461,3005915,0.793099462985992,0.137167453765869
410000.00,6.05250883102417,3215630,0.78700053691864,0.145586609840393
410833.33,6.09941005706787,3355440,0.778285324573517,0.146523505449295
411666.67,6.14521884918213,3495250,0.778450846672058,0.134820967912674
412500.00,6.19234371185303,3635060,0.777558326721191,0.137486636638641
413333.33,6.24057865142822,3774870,0.777174055576324,0.146528393030167
414166.67,6.28762340545654,3914680,0.780260980129242,0.152017056941986
415000.00,6.33497047424316,4054490,0.786885023117065,0.142031311988831
415833.33,6.41076469421387,4264205,0.792468905448914,0.141327619552612
416666.67,6.46107149124146,4404015,0.802793264389038,0.135284006595612
417500.00,6.51069641113281,4543825,0.810140252113342,0.120658054947853
418333.33,6.56130838394165,4683635,0.818825125694275,0.119274854660034
419166.67,6.61223840713501,4823445,0.828494310379028,0.118583589792252
420000.00,6.66093778610229,4963255,0.8372882604599,0.115450993180275
420833.33,6.70843839645386,5103065,0.844273924827576,0.102191776037216
421666.67,6.78159284591675,5312780,0.849540174007416,0.0992555469274521
422500.00,6.82898569107056,5452590,0.851573467254639,0.0994110554456711
423333.33,6.87432622909546,5592400,0.852895259857178,0.0932084023952484
424166.67,6.9202184677124,5732210,0.855854034423828,0.0963020846247673
425000.00,6.96645879745483,5872020,0.858136117458344,0.10323116928339
425833.33,0,6011830,0.858735024929047,0.111438915133476
426666.67,0.328554391860962,6151640,0.851182818412781,0.109968699514866
427500.00,0.600294351577759,6361355,0.840025842189789,0.121394991874695
428333.33,0.722994685173035,6501165,0.828734159469604,0.135498732328415
429166.67,0.818537712097168,6640975,0.825353264808655,0.131108373403549
430000.00,0.900478005409241,6780785,0.820566892623901,0.138666078448296
430833.33,0.975271344184875,6920595,0.820324122905731,0.143695309758186
431666.67,1.04447042942047,7060405,0.82503354549408,0.146071910858154
432500.00,1.11293423175812,7200215,0.83142215013504,0.135648220777512
433333.33,1.21735227108002,7409930,0.83760142326355,0.13783922791481
434166.67,1.28510224819183,7549740,0.845374345779419,0.138276070356369
435000.00,1.34647405147552,7689550,0.850125670433044,0.127553999423981
435833.33,1.40577852725983,7829360,0.853622555732727,0.128391087055206
436666.67,1.46302354335785,7969170,0.858026742935181,0.128317266702652
437500.00,1.51649141311646,8108980,0.667159557342529,0.559873580932617
438333.33,1.56732285022736,8248790,0.769764125347137,0.409986823797226
439166.67,1.64280581474304,8458505,0.811963558197021,0.320786446332932
440000.00,1.6916651725769,8598315,0.838666617870331,0.241641670465469
440833.33,1.73753094673157,8738125,0.848735809326172,0.200766056776047
441666.67,1.78441274166107,8877935,0.850326061248779,0.184575438499451
442500.00,1.8331218957901,9017745,0.849357187747955,0.175171911716461
443333.33,1.88139164447784,9157555,0.848451375961304,0.17094261944294
444166.67,1.93005728721619,9297365,0.851166903972626,0.156754732131958
445000.00,2.00951790809631,9507080,0.851965308189392,0.156780079007149
445833.33,2.0659875869751,9646890,0.856106221675873,0.145116537809372
446666.67,2.12185597419739,9786700,0.860092401504517,0.126649796962738
447500.00,2.17921495437622,9926510,0.860771000385284,0.124056212604046
448333.33,2.2365038394928,10066320,0.860628426074982,0.12263123691082
449166.67,2.29044723510742,10206130,0.861334323883057,0.121053338050842
450000.00,2.34121704101563,10345940,0.864821076393127,0.109684929251671
450833.33,2.41659641265869,10555655,0.865428030490875,0.110523700714111
451666.67,2.46480941772461,10695465,0.862354040145874,0.116176538169384
452500.00,2.51543426513672,10835275,0.855745911598206,0.11483683437109
453333.33,2.56895446777344,10975085,0.845975041389465,0.126464635133743
454166.67,2.62296295166016,11114895,0.837937772274017,0.134554147720337
455000.00,2.67454528808594,11254705,0.833140909671783,0.138737440109253
455833.33,2.72480607032776,11394515,0.834365844726563,0.128137350082397
456666.67,2.80205917358398,11604230,0.831251442432404,0.130469709634781
457500.00,2.85227680206299,11744040,0.826787829399109,0.135395020246506
458333.33,2.90187621116638,11883850,0.826858043670654,0.128382503986359
459166.67,2.9534215927124,12023660,0.825607240200043,0.134420394897461
460000.00,3.00646305084229,12163470,0.826322257518768,0.137256860733032
460833.33,3.0587522983551,12303280,0.827730298042297,0.138509631156921
461666.67,3.11148905754089,12443090,0.830305933952332,0.129005968570709
462500.00,3.19551539421082,12652805,0.832176566123962,0.131188154220581
463333.33,3.25078749656677,12792615,0.835002720355988,0.131440281867981
464166.67,3.30524778366089,12932425,0.837475419044495,0.121525853872299
465000.00,3.36139273643494,13072235,0.838037967681885,0.122374027967453
465833.33,3.41758942604065,13212045,0.837370276451111,0.123003363609314
466666.67,3.47053503990173,13351855,0.835000991821289,0.123133331537247
467500.00,3.5218768119812,13491665,0.834208309650421,0.114820033311844
468333.33,3.60281085968018,13701380,0.830265879631042,0.118606939911842
469166.67,3.65736508369446,13841190,0.821470201015472,0.126194015145302
470000.00,3.71049332618713,13981000,0.818188488483429,0.121060781180859
470833.33,3.76491165161133,14120810,0.810653328895569,0.129116907715797
471666.67,3.81958913803101,14260620,0.800908446311951,0.135297000408173
472500.00,3.87184453010559,14400430,0.791739106178284,0.140661522746086
473333.33,3.92236375808716,14540240,0.786616325378418,0.134652122855186
474166.67,4.00113010406494,14749955,0.778501749038696,0.141771510243416
475000.00,4.05441617965698,14889765,0.772136509418488,0.149626135826111
475833.33,4.10613346099854,15029575,0.774282157421112,0.140814542770386
476666.67,4.16074323654175,15169385,0.775661647319794,0.143859565258026
477500.00,4.21804428100586,15309195,0.778481066226959,0.144165828824043
478333.33,4.27491426467896,15449005,0.782620787620544,0.143321022391319
479166.67,4.33163595199585,15588815,0.787680089473724,0.132101505994797
480000.00,4.42032241821289,15798530,0.792066991329193,0.132856637239456
480833.33,4.47922945022583,15938340,0.797764897346497,0.130391150712967
481666.67,4.5346155166626,16078150,0.800948739051819,0.119159162044525
482500.00,4.59068059921265,16217960,0.80137050151825,0.119982868432999
483333.33,4.64758491516113,16357770,0.801264524459839,0.121436506509781
484166.67,4.70227146148682,16497580,0.799794614315033,0.122012346982956
485000.00,4.75531005859375,16637390,0.798417210578918,0.113279551267624
485833.33,4.83635139465332,0,0.792596638202667,0.115458905696869
486666.67,4.89050245285034,139810,0.782464861869812,0.121799379587173
487500.00,4.9413013458252,279620,0.779675662517548,0.116813510656357
488333.33,4.99329042434692,419430,0.77482807636261,0.124858617782593
489166.67,5.04646158218384,559240,0.771270096302032,0.130133926868439
490000.00,5.09845352172852,699050,0.768523991107941,0.134406372904778
490833.33,5.15086841583252,838860,0.769225418567657,0.12782695889473
491666.67,5.23550176620483,1048575,0.766990602016449,0.133276239037514
492500.00,5.29370832443237,1188385,0.767250299453735,0.136538922786713
493333.33,5.3510046005249,1328195,0.770288825035095,0.125817775726318
494166.67,5.41038417816162,1468005,0.772427082061768,0.12934584915638
495000.00,5.4703893661499,1607815,0.775806307792664,0.128319904208183
495833.33,5.52780151367188,1747625,0.779946684837341,0.125591367483139
496666.67,5.5831356048584,1887435,0.784414350986481,0.115407079458237
497500.00,5.66613912582397,2097150,0.788660943508148,0.116224735975266
498333.33,5.71860504150391,2236960,0.79065203666687,0.119413644075394
499166.67,5.76806831359863,2376770,0.790996253490448,0.111518263816833
500000.00,5.81680870056152,2516580,0.787484467029572,0.117093309760094
500833.33,5.86464262008667,2656390,0.77984231710434,0.121256247162819
501666.67,5.90985631942749,2796200,0.772072076797485,0.1280457675457
502500.00,5.95350408554077,2936010,0.768888652324677,0.125494837760925
503333.33,6.01974582672119,3145725,0.765895247459412,0.133406311273575
504166.67,6.06291151046753,3285535,0.765046119689941,0.141945540904999
505000.00,6.10625982284546,3425345,0.76830792427063,0.134919434785843
505833.33,6.152419090271,3565155,0.772625625133514,0.141627341508865
506666.67,6.20194673538208,3704965,0.772227764129639,0.146567940711975
507500.00,6.25206232070923,3844775,0.773641765117645,0.148466140031815
508333.33,6.30271768569946,3984585,0.778995871543884,0.137901127338409
509166.67,6.38431262969971,4194300,0.786206603050232,0.130979090929031
510000.00,6.43852710723877,4334110,0.800751090049744,0.123253792524338
510833.33,6.49281883239746,4473920,0.80755090713501,0.113806515932083
511666.67,6.54933738708496,4613730,0.814257740974426,0.115328133106232
512500.00,6.60638666152954,4753540,0.821015477180481,0.116153970360756
513333.33,6.66060972213745,4893350,0.830561518669128,0.118402481079102
514166.67,6.71315431594849,5033160,0.838897526264191,0.113654345273972
515000.00,6.7918758392334,5242875,0.842876076698303,0.118291273713112
515833.33,6.8414158821106,5382685,0.837666809558868,0.12164793908596
516666.67,6.88787603378296,5522495,0.841586112976074,0.115522295236588
517500.00,6.93368339538574,5662305,0.844260990619659,0.121129646897316
518333.33,6.97875928878784,5802115,0.846129059791565,0.124899536371231
519166.67,0.186061158776283,5941925,0.84713214635849,0.128435730934143
520000.00,0.425588250160217,6081735,0.848122000694275,0.121571026742458
520833.33,0.649668097496033,6291450,0.847184598445892,0.127355143427849
521666.67,0.753266215324402,6431260,0.847997546195984,0.135696977376938
522500.00,0.835320055484772,6571070,0.854589343070984,0.133346125483513
523333.33,0.907096922397614,6710880,0.864750146865845,0.143255278468132
524166.67,0.973438799381256,6850690,0.875448167324066,0.145698890089989
525000.00,1.03503048419952,6990500,0.884510397911072,0.144917964935303
525833.33,1.09496355056763,7130310,0.892600834369659,0.133588343858719
526666.67,1.18844664096832,7340025,0.900408387184143,0.132331222295761
527500.00,1.2511191368103,7479835,0.906933605670929,0.129438489675522
528333.33,1.31010222434998,7619645,0.910261750221252,0.118601262569427
529166.67,1.36994850635529,7759455,0.911742746829987,0.120712399482727
530000.00,1.42927813529968,7899265,0.910811901092529,0.122490257024765
530833.33,1.48487854003906,8039075,0.90691089630127,0.12544247508049
531666.67,1.5377641916275,8178885,0.702067911624908,0.57792329788208
532500.00,1.61750483512878,8388600,0.781984806060791,0.434450745582581
533333.33,1.66937518119812,8528410,0.819466471672058,0.310746490955353
534166.67,1.71744358539581,8668220,0.832144498825073,0.250442504882813
535000.00,1.76631247997284,8808030,0.832827150821686,0.221697956323624
535833.33,1.81529545783997,8947840,0.832145154476166,0.202708452939987
536666.67,1.8624175786972,9087650,0.831936061382294,0.188195317983627
537500.00,1.90915846824646,9227460,0.835093021392822,0.167091310024261
538333.33,1.97873723506927,9437175,0.835311055183411,0.161937355995178
539166.67,2.0245246887207,9576985,0.837689220905304,0.154727041721344
540000.00,2.06997752189636,9716795,0.841744720935822,0.139424055814743
540833.33,2.11854600906372,9856605,0.844052314758301,0.138853371143341
541666.67,2.1677987575531,9996415,0.846382081508636,0.135968044400215
542500.00,2.21521306037903,10136225,0.848551988601685,0.13375324010849
543333.33,2.26219844818115,10276035,0.85099059343338,0.122353732585907
544166.67,2.33723306655884,10485750,0.849893927574158,0.122140191495419
545000.00,2.38900375366211,10625560,0.848589539527893,0.121159166097641
545833.33,2.44016551971436,10765370,0.84944885969162,0.112673699855804
546666.67,2.49489402770996,10905180,0.84758323431015,0.113673910498619
547500.00,2.55205273628235,11044990,0.844532787799835,0.115810349583626
548333.33,2.60680198669434,11184800,0.840249121189117,0.119877174496651
549166.67,2.65991306304932,11324610,0.836128234863281,0.114261716604233
550000.00,2.74113583564758,11534325,0.828409135341644,0.120342999696732
550833.33,2.79388904571533,11674135,0.818149864673615,0.128748685121536
551666.67,2.84626078605652,11813945,0.812049210071564,0.123582243919373
552500.00,2.90091991424561,11953755,0.804421186447144,0.13116180896759
553333.33,2.95813798904419,12093565,0.80010998249054,0.134595423936844
554166.67,3.01485228538513,12233375,0.797855913639069,0.135380864143372
555000.00,3.07199048995972,12373185,0.799758613109589,0.123877137899399
555833.33,3.16414451599121,12582900,0.80039256811142,0.12378391623497
556666.67,3.22551679611206,12722710,0.806575059890747,0.125767052173615
557500.00,3.28586077690125,12862520,0.817119896411896,0.120745539665222
558333.33,3.34787178039551,13002330,0.8277827501297,0.123443305492401
559166.67,3.40977334976196,13142140,0.836226284503937,0.123432278633118
560000.00,3.4679319858551,13281950,0.837148070335388,0.118883341550827
560833.33,3.52359557151794,13421760,0.83463841676712,0.106017887592316
561666.67,3.6058611869812,13631475,0.828286588191986,0.105702444911003
562500.00,3.65768313407898,13771285,0.818793177604675,0.110573530197144
563333.33,3.70644950866699,13911095,0.814836382865906,0.107432559132576
564166.67,3.75519323348999,14050905,0.808291494846344,0.116245746612549
565000.00,3.80371761322021,14190715,0.802154421806335,0.123909115791321
565833.33,3.8500075340271,14330525,0.796531617641449,0.131172776222229
566666.67,3.89550566673279,14470335,0.793091952800751,0.126258075237274
567500.00,3.96360564231873,14680050,0.786181092262268,0.134025678038597
568333.33,4.00784683227539,14819860,0.77733850479126,0.143469914793968
569166.67,4.05144214630127,14959670,0.776198506355286,0.136308342218399
570000.00,4.09899044036865,15099480,0.773868501186371,0.143251121044159
570833.33,4.15087795257568,15239290,0.772883653640747,0.14741288125515
571666.67,4.20431709289551,15379100,0.773624181747437,0.148723676800728
572500.00,4.25972890853882,15518910,0.777075886726379,0.137067660689354
573333.33,4.34907484054565,15728625,0.77798867225647,0.137454599142075
574166.67,4.41002082824707,15868435,0.782313346862793,0.1348956823349
575000.00,4.46735906600952,16008245,0.785582780838013,0.123339951038361
575833.33,4.52510404586792,16148055,0.78706830739975,0.123212903738022
576666.67,4.58282852172852,16287865,0.787309527397156,0.121123075485229
577500.00,4.63813781738281,16427675,0.78432822227478,0.120607048273087
578333.33,4.6921854019165,16567485,0.782588243484497,0.112339675426483
579166.67,4.77476739883423,16777200,0.777134418487549,0.11546865105629
580000.00,4.82951593399048,69905,0.770264506340027,0.120211213827133
580833.33,4.88118457794189,209715,0.769690275192261,0.11376616358757
581666.67,4.93423891067505,349525,0.766102194786072,0.120742380619049
582500.00,4.98870849609375,489335,0.761467218399048,0.12752003967762
583333.33,5.04232120513916,629145,0.749962687492371,0.133945390582085
584166.67,5.09633922576904,768955,0.744444072246552,0.128762751817703
585000.00,5.18288707733154,978670,0.738678574562073,0.136616513133049
585833.33,5.24247264862061,1118480,0.740106821060181,0.147185385227203
586666.67,5.30167198181152,1258290,0.747459709644318,0.13812617957592
587500.00,5.36374139785767,1398100,0.755231320858002,0.140736922621727
588333.33,5.423903465271,1537910,0.763404250144959,0.139185160398483
589166.67,5.47967052459717,1677720,0.771598994731903,0.135023653507233
590000.00,5.53281021118164,1817530,0.777405917644501,0.120106071233749
590833.33,5.61270666122437,2027245,0.780749976634979,0.117328733205795
591666.67,5.66241788864136,2167055,0.784735858440399,0.116391852498055
592500.00,5.70860242843628,2306865,0.785798192024231,0.107118040323257
593333.33,5.75422191619873,2446675,0.780521929264069,0.115835815668106
594166.67,5.79979228973389,2586485,0.775459051132202,0.123540312051773
595000.00,5.8438286781311,2726295,0.771387338638306,0.128535002470016
595833.33,5.88733434677124,2866105,0.770430326461792,0.123778641223907
596666.67,5.95548677444458,3075820,0.768362998962402,0.132725417613983
597500.00,6.00070190429688,3215630,0.76927649974823,0.144810110330582
598333.33,6.04634094238281,3355440,0.773267447948456,0.138087421655655
599166.67,6.09481811523438,3495250,0.777409791946411,0.145056784152985
600000.00,6.14580535888672,3635060,0.78382134437561,0.148435920476913
600833.33,6.19649839401245,3774870,0.792809844017029,0.148956924676895
601666.67,6.2476954460144,3914680,0.802798628807068,0.137099653482437
602500.00,6.32966041564941,4124395,0.813149392604828,0.137261956930161
603333.33,6.38388919830322,4264205,0.827871978282928,0.133728384971619
604166.67,6.4375958442688,4404015,0.835893929004669,0.121972858905792
605000.00,6.49283218383789,4543825,0.843478620052338,0.12107726931572
605833.33,6.54850006103516,4683635,0.850489735603333,0.120512872934341
606666.67,6.6012225151062,4823445,0.852138161659241,0.121581792831421
607500.00,6.6520881652832,4963255,0.854076147079468,0.112535759806633
608333.33,6.7289080619812,5172970,0.856273233890533,0.115011870861053
609166.67,6.77855587005615,5312780,0.868283271789551,0.118810743093491
610000.00,6.82681512832642,5452590,0.875475883483887,0.111422687768936
610833.33,6.87672185897827,5592400,0.880444288253784,0.116772755980492
611666.67,6.92740821838379,5732210,0.884361863136292,0.121290594339371
612500.00,6.97570896148682,5872020,0.888744592666626,0.131532669067383
613333.33,0,6011830,0.894422292709351,0.13110488653183
614166.67,0.45506626367569,6221545,0.911270439624786,0.141441002488136
615000.00,0.623391270637512,6361355,0.928855657577515,0.143925398588181
615833.33,0.746953070163727,6501165,0.926939785480499,0.126307994127274
616666.67,0.847066938877106,6640975,0.920077204704285,0.124341458082199
617500.00,0.931574821472168,6780785,0.913297593593597,0.124839082360268
618333.33,1.0026398897171,6920595,0.905956506729126,0.126097172498703
619166.67,1.06596279144287,7060405,0.901127576828003,0.118208020925522
620000.00,1.15773367881775,7270120,0.894630432128906,0.121637165546417
620833.33,1.21780848503113,7409930,0.886733710765839,0.126752495765686
621666.67,1.27433300018311,7549740,0.886380553245544,0.121989518404007
622500.00,1.33152174949646,7689550,0.885051965713501,0.134022206068039
623333.33,1.39087045192719,7829360,0.883865356445313,0.13988384604454
624166.67,1.44993996620178,7969170,0.883108139038086,0.143371075391769
625000.00,1.50781416893005,8108980,0.575595617294312,0.684133291244507
625833.33,1.59401738643646,8318695,0.742157578468323,0.496867030858994
626666.67,1.64826762676239,8458505,0.821215152740479,0.339524269104004
627500.00,1.69729614257813,8598315,0.840733647346497,0.269740700721741
628333.33,1.74549424648285,8738125,0.842492043972015,0.237723618745804
629166.67,1.79344248771667,8877935,0.841343224048615,0.216530829668045
630000.00,1.83954501152039,9017745,0.839468240737915,0.201760500669479
630833.33,1.88316106796265,9157555,0.842613101005554,0.178795009851456
631666.67,1.94483184814453,9367270,0.843738436698914,0.172650411725044
632500.00,1.98599183559418,9507080,0.845511198043823,0.163787454366684
633333.33,2.02694654464722,9646890,0.848385512828827,0.14515608549118
634166.67,2.0723819732666,9786700,0.849940419197083,0.140704169869423
635000.00,2.12284541130066,9926510,0.852587938308716,0.135048642754555
635833.33,2.17488145828247,10066320,0.855791807174683,0.129754990339279
636666.67,2.22872567176819,10206130,0.859269559383392,0.118015252053738
637500.00,2.32142066955566,10415845,0.860894799232483,0.117902815341949
638333.33,2.38497734069824,10555655,0.861378848552704,0.118545025587082
639166.67,2.44610595703125,10695465,0.861815214157104,0.109339646995068
640000.00,2.50662183761597,10835275,0.858610212802887,0.113702014088631
640833.33,2.56509375572205,10975085,0.853082418441772,0.120952591300011
641666.67,2.61907267570496,11114895,0.841070413589478,0.123207375407219
642500.00,2.66983222961426,11254705,0.833158493041992,0.116440534591675
643333.33,2.74546360969543,11464420,0.822687804698944,0.121736973524094
644166.67,2.79342842102051,11604230,0.800561547279358,0.137940347194672
645000.00,2.84035491943359,11744040,0.791231989860535,0.133033931255341
645833.33,2.88968801498413,11883850,0.782868921756744,0.143656402826309
646666.67,2.94136047363281,12023660,0.784823775291443,0.153429836034775
647500.00,2.99312591552734,12163470,0.786289751529694,0.150813162326813
648333.33,3.04587173461914,12303280,0.790930271148682,0.13637763261795
649166.67,3.13164448738098,12512995,0.795250058174133,0.133794844150543
650000.00,3.18971729278564,12652805,0.813343703746796,0.133807241916656
650833.33,3.24790287017822,12792615,0.827521443367004,0.124194532632828
651666.67,3.30780673027039,12932425,0.84063982963562,0.123976022005081
652500.00,3.36834812164307,13072235,0.85030609369278,0.121228873729706
653333.33,3.42633581161499,13212045,0.856235563755035,0.117794156074524
654166.67,3.48220086097717,13351855,0.859082639217377,0.106382951140404
655000.00,3.56583738327026,13561570,0.857530355453491,0.105718120932579
655833.33,3.6187117099762,13701380,0.849864900112152,0.10591296851635
656666.67,3.66845607757568,13841190,0.84508341550827,0.0996711254119873
657500.00,3.71620035171509,13981000,0.836224138736725,0.10623749345541
658333.33,3.76273250579834,14120810,0.826775908470154,0.114866226911545
659166.67,3.80733036994934,14260620,0.816270351409912,0.123551808297634
660000.00,3.85212373733521,14400430,0.809551954269409,0.119849190115929
660833.33,3.92326164245605,14610145,0.797570407390594,0.128500044345856
661666.67,3.97202777862549,14749955,0.785000145435333,0.137710496783257
662500.00,4.02045726776123,14889765,0.782358825206757,0.131037652492523
663333.33,4.07356023788452,15029575,0.778282582759857,0.13734295964241
664166.67,4.13288164138794,15169385,0.779073059558868,0.140849307179451
665000.00,4.19376134872437,15309195,0.781867265701294,0.143115326762199
665833.33,4.25618648529053,15449005,0.786546885967255,0.133522555232048
666666.67,4.35552453994751,15658720,0.789100706577301,0.135017573833466
667500.00,4.4218053817749,15798530,0.79308021068573,0.126418828964233
668333.33,4.48357629776001,15938340,0.796040534973145,0.115218669176102
669166.67,4.54536533355713,16078150,0.796894192695618,0.116824269294739
670000.00,4.60748958587646,16217960,0.803612112998962,0.113886415958405
670833.33,4.66730833053589,16357770,0.806775450706482,0.113651752471924
671666.67,4.72523069381714,16497580,0.807664513587952,0.107547372579575
672500.00,4.8133111000061,16707295,0.803470373153687,0.114267796278
673333.33,4.87096881866455,0,0.783126890659332,0.120338529348373
674166.67,4.92438077926636,139810,0.772731006145477,0.113498687744141
675000.00,4.97766304016113,279620,0.758505821228027,0.122288227081299
675833.33,5.03058433532715,419430,0.747965753078461,0.130818337202072
676666.67,5.08151626586914,559240,0.739292740821838,0.136901512742043
677500.00,5.13365507125854,699050,0.73587167263031,0.13057953119278
678333.33,5.21705293655396,908765,0.725551962852478,0.137226343154907
679166.67,5.27271604537964,1048575,0.716662526130676,0.141224265098572
680000.00,5.32621049880981,1188385,0.715573072433472,0.127747744321823
680833.33,5.38140630722046,1328195,0.713983416557312,0.128256142139435
681666.67,5.43788194656372,1468005,0.71558803319931,0.12813900411129
682500.00,5.49259376525879,1607815,0.720062077045441,0.125540047883987
683333.33,5.54661655426025,1747625,0.725874722003937,0.113835319876671
684166.67,5.62900400161743,1957340,0.732136309146881,0.113067105412483
685000.00,5.68143558502197,2097150,0.741527140140533,0.117216654121876
685833.33,5.73105907440186,2236960,0.74780797958374,0.112228393554688
686666.67,5.77991056442261,2376770,0.75124204158783,0.119237467646599
687500.00,5.82757139205933,2516580,0.753544807434082,0.125297755002975
688333.33,5.87152624130249,2656390,0.754902601242065,0.131050914525986
689166.67,5.91350078582764,2796200,0.758355379104614,0.125777751207352
690000.00,5.97711658477783,3005915,0.760160744190216,0.133047223091125
690833.33,6.01698064804077,3145725,0.763789057731628,0.141287088394165
691666.67,6.0558500289917,3285535,0.768722057342529,0.133656471967697
692500.00,6.0965313911438,3425345,0.774161458015442,0.138513028621674
693333.33,6.13934755325317,3565155,0.781038045883179,0.14195716381073
694166.67,6.182044506073,3704965,0.788365244865417,0.143711864948273
695000.00,6.22590589523315,3844775,0.79539680480957,0.132424861192703
695833.33,6.29943418502808,4054490,0.802932143211365,0.133935511112213
696666.67,6.3513069152832,4194300,0.816565752029419,0.133135914802551
697500.00,6.40532207489014,4334110,0.825046837329865,0.121547669172287
698333.33,6.46329784393311,4473920,0.833085894584656,0.121718853712082
699166.67,6.52328395843506,4613730,0.839307963848114,0.12251441180706
700000.00,6.58111810684204,4753540,0.844256401062012,0.122345164418221
700833.33,6.63899850845337,4893350,0.84880405664444,0.113595724105835
701666.67,6.72653675079346,5103065,0.850722312927246,0.116708993911743
702500.00,6.78095102310181,5242875,0.851035177707672,0.12181294709444
703333.33,6.83116436004639,5382685,0.852173507213593,0.115172028541565
704166.67,6.87962627410889,5522495,0.852025091648102,0.11939038336277
705000.00,6.92656230926514,5662305,0.854828417301178,0.117432698607445
